context,n_pos,total_pos,n_neg,total_neg
denouncing,1,16,0,16
demonstrators,1,16,0,16
metin,1,16,0,16
mhp,1,16,0,16
abandoning,1,16,0,16
defying,1,16,0,16
quarrel,1,16,0,16
deepen,1,16,0,16
qandil,1,16,0,16
eroglu,1,16,0,16
berlusconi,1,16,0,16
dearly,1,16,0,16
hosni,1,16,0,16
angering,1,16,0,16
applicants,1,16,0,16
promptly,1,16,0,16
2015,1,16,0,16
pelletreau,1,16,0,16
austrian,1,16,0,16
fiba,1,16,0,16
conciliatory,1,16,0,16
5th,1,16,0,16
exploit,1,16,0,16
pilgrimage,1,16,0,16
plot,1,16,0,16
frontiers,1,16,0,16
committing,1,16,0,16
reunite,1,16,0,16
ataman,1,16,0,16
hamid,1,16,0,16
tanzania,1,16,0,16
appreciates,1,16,0,16
aviv,1,16,0,16
frail,1,16,0,16
beirut,1,16,0,16
converge,1,16,0,16
overtures,1,16,0,16
constituted,1,16,0,16
telecommunications,1,16,0,16
ozdemir,1,16,0,16
beefed,1,16,0,16
hashish,1,16,0,16
arming,1,16,0,16
tayan,1,16,0,16
parris,1,16,0,16
meddling,1,16,0,16
justified,1,16,0,16
eliezer,1,16,0,16
violate,1,16,0,16
bir,1,16,0,16
stating,1,16,0,16
kasoulides,1,16,0,16
juha,1,16,0,16
disapproval,1,16,0,16
undertaking,1,16,0,16
legally,1,16,0,16
cappadocia,1,16,0,16
lauded,1,16,0,16
divert,1,16,0,16
gerhard,1,16,0,16
kutan,1,16,0,16
reply,1,16,0,16
cdu,1,16,0,16
inonu,1,16,0,16
infrastructure,1,16,0,16
repatriated,1,16,0,16
stake,1,16,0,16
kilic,1,16,0,16
zemin,1,16,0,16
refuel,1,16,0,16
refrained,1,16,0,16
alienate,1,16,0,16
balked,1,16,0,16
intensifying,1,16,0,16
aired,1,16,0,16
iskenderun,1,16,0,16
integrating,1,16,0,16
loew,1,16,0,16
malatya,1,16,0,16
marxist,1,16,0,16
breakthrough,1,16,0,16
align,1,16,0,16
inaugurated,1,16,0,16
echr,1,16,0,16
uighurs,1,16,0,16
balikesir,1,16,0,16
dimitris,1,16,0,16
ulsan,1,16,0,16
harmed,1,16,0,16
inter,1,16,1,16
compliance,1,16,0,16
exerting,1,16,0,16
passport,1,16,0,16
adhesion,1,16,1,16
intellectuals,1,16,1,16
kicked,1,16,1,16
advantages,1,16,1,16
sizable,1,16,1,16
aggression,1,16,1,16
towns,1,16,0,16
ministries,1,16,1,16
abandoned,1,16,1,16
originating,1,16,1,16
romanian,1,16,1,16
infiltrated,1,16,0,16
uneasiness,1,16,0,16
unease,1,16,1,16
erupted,1,16,0,16
channels,1,16,1,16
colombia,1,16,1,16
fulfilling,1,16,1,16
rebuilding,1,16,1,16
chronic,1,16,1,16
aziz,1,16,2,16
froze,1,16,2,16
participants,1,16,2,16
depend,1,16,2,16
bypass,1,16,0,16
rashid,1,16,0,16
deteriorating,1,16,1,16
detention,1,16,1,16
cluster,1,16,1,16
enhancing,1,16,0,16
spearheaded,1,16,1,16
pilgrims,1,16,1,16
negatively,1,16,1,16
suspicious,1,16,1,16
evacuation,1,16,1,16
transparent,1,16,1,16
amman,1,16,1,16
improves,1,16,0,16
regimes,1,16,0,16
grid,1,16,1,16
dominican,1,16,1,16
convene,1,16,1,16
grossman,1,16,1,16
paralyzed,1,16,0,16
intensive,1,16,1,16
congratulated,1,16,1,16
shores,1,16,1,16
reiterating,1,16,0,16
indirectly,1,16,1,16
privileges,1,16,1,16
laos,1,16,1,16
seekers,1,16,1,16
encourages,1,16,2,16
lasting,1,16,2,16
lately,1,16,1,16
expulsion,1,16,2,16
wider,1,16,2,16
overflights,1,16,0,16
pointers,1,16,0,16
roadmap,1,16,0,16
aspiration,1,16,0,16
faruk,1,16,0,16
selim,1,16,0,16
ugur,1,16,0,16
telsim,1,16,0,16
underscore,1,16,0,16
reacting,1,16,0,16
baltics,1,16,0,16
ozkan,1,16,0,16
ozturk,1,16,0,16
chechens,1,16,0,16
originate,1,16,0,16
loizidou,1,16,0,16
akdag,1,16,0,16
exceeded,1,16,0,16
designate,1,16,0,16
rampant,1,16,0,16
geographically,1,16,0,16
geographical,1,16,0,16
brethren,1,16,0,16
volatile,1,16,0,16
manavgat,1,16,0,16
hedo,1,16,0,16
akbar,1,16,0,16
engin,1,16,0,16
dialog,1,16,0,16
roman,1,16,0,16
rattled,1,16,0,16
struggles,1,16,0,16
hatred,1,16,0,16
cakmakoglu,1,16,0,16
cevik,1,16,0,16
zapatero,1,16,0,16
gangs,1,16,0,16
kaya,1,16,0,16
adherence,1,16,0,16
regret,1,16,0,16
jennie,1,16,0,16
izmit,1,16,0,16
arslan,1,16,0,16
ziyal,1,16,0,16
islamisation,1,16,0,16
uzan,1,16,0,16
hammered,1,16,0,16
gadhafi,1,16,0,16
predominately,1,16,0,16
systematically,1,16,0,16
intercepted,1,16,0,16
attache,1,16,0,16
zorlu,1,16,0,16
peoples,1,16,0,16
ec,1,16,0,16
intergovernmental,1,16,0,16
extremism,1,16,0,16
bonn,1,16,0,16
khalilzad,1,16,0,16
reciprocated,1,16,0,16
illicit,1,16,0,16
lavrov,1,16,0,16
accordance,1,16,0,16
papoulias,1,16,0,16
advise,1,16,0,16
lagging,1,16,0,16
constitutes,1,16,0,16
combatting,1,16,0,16
sezgin,1,16,0,16
exodus,1,16,0,16
kocaeli,1,16,0,16
hacaoglu,1,16,0,16
consolation,1,16,0,16
risked,1,16,0,16
partition,1,16,0,16
weizman,1,16,0,16
silopi,1,16,0,16
dortmund,1,16,0,16
enraged,1,16,0,16
forging,1,16,0,16
chided,1,16,0,16
narcotics,1,16,0,16
postponement,1,16,0,16
mosques,1,16,0,16
spate,1,16,0,16
giscard,1,16,0,16
notified,1,16,0,16
commentators,1,16,0,16
iacovou,1,16,0,16
hurdles,1,16,0,16
bahri,1,16,0,16
sule,1,16,0,16
finalize,1,16,0,16
demir,1,16,0,16
denounce,1,16,0,16
bulwark,1,16,0,16
deadline,1,16,0,16
samsun,1,16,0,16
sureyya,1,16,0,16
golhan,1,16,0,16
hesitate,1,16,0,16
mina,1,16,0,16
saitama,1,16,0,16
derailment,1,16,0,16
speeches,1,16,0,16
defected,1,16,0,16
amorim,1,16,0,16
equalizer,1,16,0,16
assignment,1,16,0,16
fulfils,1,16,0,16
normalising,1,16,0,16
nba,1,16,0,16
spat,1,16,0,16
tolerance,1,16,0,16
nurkan,1,16,0,16
sabahattin,1,16,0,16
thrace,1,16,0,16
westward,1,16,0,16
expanded,1,16,2,16
coastline,1,16,1,16
binding,1,16,2,16
warns,1,16,2,16
exchanges,1,16,2,16
outcome,1,16,2,16
intervening,1,16,0,16
circulation,1,16,1,16
praising,1,16,1,16
coordinated,1,16,0,16
rhodes,1,16,1,16
ronaldo,1,16,0,16
approving,1,16,0,16
reinforced,1,16,1,16
straining,1,16,0,16
telephoned,1,16,1,16
petrol,1,16,0,16
deliberations,1,16,0,16
sensitivity,1,16,0,16
uae,1,16,0,16
reinforce,1,16,0,16
rein,1,16,1,16
disagreements,1,16,0,16
authorizing,1,16,0,16
reforming,1,16,0,16
explosive,1,16,0,16
yusuf,1,16,1,16
warmup,1,16,1,16
hampering,1,16,0,16
heal,1,16,1,16
eligible,1,16,1,16
extremists,1,16,1,16
withholding,1,16,0,16
originates,1,16,0,16
drastically,1,16,0,16
charter,1,16,0,16
normalizing,1,16,0,16
contingency,1,16,0,16
ottomans,1,16,0,16
oust,1,16,0,16
outs,1,16,0,16
fundamentalists,1,16,0,16
convoy,1,16,0,16
apologise,1,16,0,16
veysel,1,16,0,16
kazim,1,16,0,16
accusations,1,16,0,16
favorably,1,16,0,16
staunchest,1,16,0,16
bardakoglu,1,16,0,16
regrets,1,16,0,16
applicant,1,16,0,16
disarm,1,16,0,16
favourable,1,16,0,16
unconditional,1,16,0,16
renault,1,16,0,16
uphold,1,16,0,16
starved,1,16,0,16
centres,1,16,0,16
cesme,1,16,0,16
repay,1,16,0,16
appointment,1,16,0,16
gaziantep,1,16,0,16
onur,1,16,0,16
underline,1,16,0,16
discharged,1,16,0,16
gazprom,1,16,0,16
akkuyu,1,16,0,16
emptive,1,16,0,16
56th,1,16,0,16
clio,1,16,0,16
guenter,1,16,0,16
suriname,1,16,0,16
surge,1,16,0,16
plight,1,16,0,16
larijani,1,16,0,16
atalay,1,16,0,16
expresses,1,16,0,16
kursad,1,16,0,16
pressures,1,16,0,16
sunni,1,16,0,16
attendance,1,16,0,16
divisive,1,16,0,16
preemptive,1,16,0,16
austrians,1,16,0,16
sultan,1,16,0,16
conclusions,1,16,0,16
hailing,1,16,0,16
tasked,1,16,0,16
unwrap,1,16,0,16
downplayed,1,16,0,16
ralston,1,16,0,16
oymen,1,16,0,16
tekirdag,1,16,0,16
2013,1,16,0,16
ozgur,1,16,0,16
nonessential,1,16,0,16
khatami,1,16,0,16
consulted,1,16,0,16
bahceli,1,16,0,16
unsal,1,16,0,16
glafcos,1,16,0,16
backtracking,1,16,0,16
backlash,1,16,0,16
backers,1,16,0,16
backer,1,16,0,16
tactics,1,16,0,16
penalties,1,16,0,16
citizenship,1,16,0,16
peres,1,16,0,16
provocations,1,16,0,16
emphasised,1,16,0,16
appease,1,16,0,16
reprisals,1,16,0,16
meral,1,16,0,16
firat,1,16,0,16
mevlut,1,16,0,16
defy,1,16,0,16
tranquility,1,16,0,16
miyagi,1,16,0,16
fini,1,16,0,16
modernize,1,16,0,16
molyviatis,1,16,0,16
brotherhood,1,16,0,16
moratorium,1,16,0,16
socialist,1,16,0,16
saleh,1,16,0,16
andreevo,1,16,0,16
anew,1,16,0,16
mouthpiece,1,16,0,16
rp,1,16,0,16
invitations,1,16,0,16
deportation,1,16,0,16
turkmens,1,16,0,16
aksu,1,16,0,16
manisa,1,16,0,16
flared,1,16,0,16
detentions,1,16,0,16
mansiz,1,16,0,16
edelman,1,16,0,16
manuel,1,16,0,16
map,1,16,0,16
albanians,1,16,0,16
marched,1,16,0,16
fixings,1,16,0,16
sinan,1,16,0,16
alienating,1,16,0,16
flourishing,1,16,0,16
borrell,1,16,0,16
desirable,1,16,0,16
massing,1,16,0,16
allocation,1,16,0,16
sivasspor,1,16,0,16
meantime,1,16,0,16
brawl,1,16,0,16
aborted,1,16,0,16
deadlocked,1,16,0,16
snag,1,16,0,16
combating,1,16,0,16
spearhead,1,16,0,16
wulff,1,16,0,16
reza,1,16,0,16
etienne,1,16,0,16
resolutely,1,16,0,16
fryers,1,16,0,16
friendlies,1,16,0,16
ac,1,16,0,16
ansa,1,16,0,16
togo,1,16,0,16
canceling,1,16,0,16
cakici,1,16,0,16
canakkale,1,16,0,16
insufficient,1,16,0,16
incite,1,16,0,16
1922,1,16,0,16
fta,1,16,0,16
yalcinkaya,1,16,0,16
speedy,1,16,0,16
isparta,1,16,0,16
91,1,16,0,16
nevin,1,16,0,16
anxiously,1,16,0,16
nagorno,1,16,0,16
murderer,1,16,0,16
frayed,1,16,0,16
davala,1,16,0,16
angola,1,16,0,16
occupies,1,16,1,16
lending,1,16,2,16
consolidate,1,16,0,16
offset,1,16,2,16
anonymity,1,16,2,16
patriotic,1,16,1,16
plagued,1,16,2,16
experiencing,1,16,2,16
broadcasts,1,16,2,16
intent,1,16,1,16
centuries,1,16,2,16
gateway,1,16,1,16
questioned,1,16,2,16
thrust,1,16,0,16
respective,1,16,1,16
dire,1,16,0,16
unanimous,1,16,1,16
crete,1,16,0,16
spite,1,16,0,16
hinder,1,16,0,16
bordered,1,16,0,16
impede,1,16,0,16
flooding,1,16,1,16
minor,1,16,1,16
benchmark,1,16,0,16
erode,1,16,1,16
mistrust,1,16,1,16
misgivings,1,16,0,16
incoming,1,16,0,16
ki,1,16,0,16
adultery,1,16,0,16
pakistani,1,16,0,16
aspirant,1,16,0,16
industrialists,1,16,0,16
unhcr,1,16,0,16
disintegration,1,16,0,16
embraced,1,16,1,16
kadhafi,1,16,0,16
influenced,1,16,0,16
opt,1,16,0,16
lands,1,16,1,16
havoc,1,16,0,16
mature,1,16,2,16
communication,1,16,2,16
probe,1,16,2,16
youtube,1,16,1,16
painful,1,16,1,16
temperatures,1,16,2,16
parliaments,1,16,0,16
straits,1,16,1,16
unemployment,1,16,1,16
persists,1,16,0,16
equip,1,16,0,16
tusiad,1,16,0,16
mindful,1,16,0,16
advocating,1,16,0,16
eurovision,1,16,0,16
carlo,1,16,0,16
defrosting,1,16,0,16
religions,1,16,0,16
assisting,1,16,0,16
erdemir,1,16,0,16
westernized,1,16,0,16
celik,1,16,0,16
mired,1,16,0,16
90th,1,16,0,16
cautious,1,16,0,16
relayed,1,16,0,16
galatasary,1,16,0,16
uprising,1,16,0,16
bayer,1,16,0,16
favoring,1,16,0,16
tigris,1,16,0,16
upsurge,1,16,0,16
upsetting,1,16,0,16
dismay,1,16,0,16
prisoner,1,16,0,16
abdulkadir,1,16,0,16
undertook,1,16,0,16
resounding,1,16,0,16
newcastle,1,16,0,16
metropolis,1,16,0,16
confirming,1,16,0,16
usak,1,16,0,16
caglayan,1,16,0,16
parliamentarians,1,16,0,16
reunifying,1,16,0,16
vows,1,16,0,16
hyundai,1,16,0,16
warsaw,1,16,0,16
expansionist,1,16,0,16
jeopardy,1,16,0,16
cukurova,1,16,0,16
wording,1,16,0,16
haluk,1,16,0,16
abducted,1,16,0,16
milan,1,16,0,16
conglomerates,1,16,0,16
jitters,1,16,0,16
congratulate,1,16,0,16
repressive,1,16,0,16
hamas,1,16,0,16
midst,1,16,0,16
adem,1,16,0,16
hamit,1,16,0,16
midfield,1,16,0,16
ceylan,1,16,0,16
planners,1,16,0,16
prague,1,16,0,16
unsettled,1,16,0,16
pragmatic,1,16,0,16
grateful,1,16,0,16
gnp,1,16,0,16
suffers,1,16,0,16
cizre,1,16,0,16
lagendijk,1,16,0,16
lagged,1,16,0,16
doorstep,1,16,0,16
looted,1,16,0,16
stray,1,16,0,16
cindoruk,1,16,0,16
moslems,1,16,0,16
lahm,1,16,0,16
declarations,1,16,0,16
estaing,1,16,0,16
authorised,1,16,0,16
unhappiness,1,16,0,16
mt,1,16,0,16
320,1,16,0,16
logoglu,1,16,0,16
mps,1,16,0,16
267,1,16,0,16
widened,1,16,0,16
logistic,1,16,0,16
prosecute,1,16,0,16
cleric,1,16,0,16
wisely,1,16,0,16
commentator,1,16,0,16
karayalcin,1,16,0,16
karadayi,1,16,0,16
pm,1,16,0,16
larnaca,1,16,0,16
amr,1,16,0,16
deepened,1,16,0,16
juppe,1,16,0,16
unidentified,1,16,0,16
guardians,1,16,0,16
ceremonial,1,16,0,16
centrist,1,16,0,16
dabbagh,1,16,0,16
eleven,1,16,0,16
kayserispor,1,16,0,16
rasheed,1,16,0,16
ethnically,1,16,0,16
straddling,1,16,0,16
mooted,1,16,0,16
gibraltar,1,16,0,16
nagorny,1,16,0,16
ghali,1,16,0,16
rafi,1,16,0,16
compensated,1,16,0,16
stint,1,16,0,16
credentials,1,16,0,16
accusation,1,16,0,16
gripped,1,16,0,16
polled,1,16,0,16
hariri,1,16,0,16
mugla,1,16,0,16
foothold,1,16,0,16
serzh,1,16,0,16
foray,1,16,0,16
schily,1,16,0,16
okur,1,16,0,16
besir,1,16,0,16
75th,1,16,0,16
setbacks,1,16,0,16
servet,1,16,0,16
schalke,1,16,0,16
appoint,1,16,0,16
osce,1,16,0,16
harms,1,16,0,16
slovak,1,16,0,16
mahmut,1,16,0,16
oktay,1,16,0,16
mccormack,1,16,0,16
intransigence,1,16,0,16
impasse,1,16,0,16
salih,1,16,0,16
hinting,1,16,0,16
hijack,1,16,0,16
brotherly,1,16,0,16
forge,1,16,0,16
eads,1,16,0,16
levent,1,16,0,16
zeki,1,16,0,16
okan,1,16,0,16
olympiakos,1,16,0,16
eased,1,16,0,16
abramowitz,1,16,0,16
affirmed,1,16,0,16
bilkent,1,16,0,16
heed,1,16,0,16
desires,1,16,0,16
enka,1,16,0,16
oppressing,1,16,0,16
cordial,1,16,0,16
brazilians,1,16,0,16
turgut,1,16,0,16
hikmet,1,16,0,16
yushchenko,1,16,0,16
interconnector,1,16,0,16
heavyweights,1,16,0,16
seas,1,16,0,16
orient,1,16,0,16
lifters,1,16,0,16
bretton,1,16,0,16
vanhanen,1,16,0,16
borrower,1,16,0,16
thanking,1,16,0,16
massud,1,16,0,16
hindered,1,16,0,16
linkage,1,16,0,16
underdeveloped,1,16,0,16
alawite,1,16,0,16
finalise,1,16,0,16
fortify,1,16,0,16
fleischer,1,16,0,16
overshadowed,1,16,0,16
behest,1,16,0,16
normalized,1,16,0,16
interruption,1,16,0,16
frattini,1,16,0,16
turkomans,1,16,0,16
insurrection,1,16,0,16
yearly,1,16,0,16
shutting,1,16,0,16
1920,1,16,0,16
freestyle,1,16,0,16
offensives,1,16,0,16
telekom,1,16,0,16
soysal,1,16,0,16
rightful,1,16,0,16
abolition,1,16,0,16
depended,1,16,0,16
arda,1,16,0,16
tupras,1,16,0,16
ozalan,1,16,0,16
1939,1,16,0,16
impetus,1,16,0,16
exerted,1,16,0,16
bypasses,1,16,0,16
evros,1,16,0,16
verdict,1,16,0,16
deport,1,16,0,16
robberies,1,16,0,16
soothe,1,16,0,16
1908,1,16,0,16
safeguards,1,16,0,16
headlined,1,16,0,16
yildiray,1,16,0,16
edirne,1,16,0,16
blaming,1,16,0,16
ventures,1,16,0,16
outsider,1,16,0,16
utkan,1,16,0,16
overcrowded,1,16,0,16
yeni,1,16,0,16
sentiments,1,16,0,16
tugay,1,16,0,16
nyt,1,16,0,16
dursun,1,16,0,16
commemorate,1,16,0,16
virtue,1,16,1,16
kuwaiti,1,16,0,16
thankful,1,16,0,16
weaponry,1,16,0,16
arrivals,1,16,0,16
tarnish,1,16,0,16
conferences,1,16,1,16
phones,1,16,1,16
poorest,1,16,0,16
exploited,1,16,0,16
nearing,1,16,1,16
liquefied,1,16,0,16
mentioning,1,16,0,16
xinjiang,1,16,0,16
uzbek,1,16,0,16
charging,1,16,1,16
demonstrating,1,16,0,16
adhere,1,16,0,16
moeller,1,16,0,16
sever,1,16,0,16
proximity,1,16,0,16
gobbling,1,16,0,16
boris,1,16,0,16
separating,1,16,1,16
strive,1,16,0,16
implicit,1,16,0,16
manipulated,1,16,0,16
sami,1,16,0,16
stemming,1,16,0,16
broaden,1,16,0,16
eastward,1,16,0,16
immigrated,1,16,0,16
enlarge,1,16,0,16
origins,1,16,1,16
likewise,1,16,2,16
teenagers,1,16,2,16
reflected,1,16,2,16
chemical,1,16,2,16
contend,1,16,1,16
improvements,1,16,0,16
indicate,1,16,3,16
ambushed,1,16,0,16
betraying,1,16,0,16
westerwelle,1,16,0,16
kadek,1,16,0,16
nabi,1,16,0,16
telecom,1,16,0,16
hoon,1,16,0,16
elazig,1,16,0,16
executing,1,16,0,16
stormed,1,16,0,16
complicating,1,16,0,16
organise,1,16,0,16
raged,1,16,0,16
adel,1,16,0,16
provoking,1,16,0,16
kinsmen,1,16,0,16
allah,1,16,0,16
aligning,1,16,0,16
modernise,1,16,0,16
vis,1,16,0,16
ramazan,1,16,0,16
scandinavian,1,16,0,16
famagusta,1,16,0,16
ricciardone,1,16,0,16
villa,1,16,0,16
dhkp,1,16,0,16
grouped,1,16,0,16
fiscal,1,16,0,16
sana,1,16,0,16
btc,1,16,0,16
erol,1,16,0,16
snub,1,16,0,16
budapest,1,16,0,16
poorer,1,16,0,16
irbil,1,16,0,16
airbus,1,16,0,16
tolerating,1,16,0,16
inexcusable,1,16,0,16
specifying,1,16,0,16
homosexuals,1,16,0,16
insulted,1,16,0,16
tariq,1,16,0,16
monaco,1,16,0,16
abdurrahman,1,16,0,16
criticising,1,16,0,16
pullout,1,16,0,16
reversing,1,16,0,16
lags,1,16,0,16
haiti,1,16,0,16
reciprocal,1,16,0,16
suez,1,16,0,16
reluctantly,1,16,0,16
guus,1,16,0,16
bitlis,1,16,0,16
tacit,1,16,0,16
goalless,1,16,0,16
hesitant,1,16,0,16
stalling,1,16,0,16
taliban,1,16,0,16
hijazi,1,16,0,16
undemocratic,1,16,0,16
assassination,1,16,0,16
curtail,1,16,0,16
vatan,1,16,0,16
engulf,1,16,0,16
traitor,1,16,0,16
peugeot,1,16,0,16
procurement,1,16,0,16
shortages,1,16,0,16
negotiates,1,16,0,16
regretted,1,16,0,16
sympathizers,1,16,0,16
censure,1,16,0,16
gallon,1,16,0,16
bluntly,1,16,0,16
widening,1,16,0,16
vodafone,1,16,0,16
signaling,1,16,0,16
proceeding,1,16,0,16
deflect,1,16,0,16
cska,1,16,0,16
interfax,1,16,0,16
arbitration,1,16,0,16
prostitution,1,16,0,16
troussier,1,16,0,16
strife,1,16,0,16
nouri,1,16,0,16
juncker,1,16,0,16
boycotting,1,16,0,16
incompatible,1,16,0,16
dissuade,1,16,0,16
caramanlis,1,16,0,16
sphere,1,16,0,16
stagnant,1,16,0,16
gaining,1,16,0,16
reinforcing,1,16,0,16
mobilized,1,16,0,16
conduit,1,16,0,16
stabilizing,1,16,0,16
geography,1,16,0,16
lured,1,16,1,16
treasures,1,16,0,16
explicitly,1,16,0,16
uphill,1,16,0,16
frontline,1,16,0,16
undoubtedly,1,16,0,16
displaced,1,16,0,16
restricting,1,16,0,16
conform,1,16,0,16
paramilitary,1,16,0,16
comprise,1,16,0,16
humiliating,1,16,0,16
reversed,1,16,0,16
indispensable,1,16,0,16
upstream,1,16,0,16
clearance,1,16,0,16
uncertain,1,16,0,16
troy,1,16,0,16
gravely,1,16,0,16
incorporates,1,16,0,16
breach,1,16,0,16
bridging,1,16,0,16
commando,1,16,0,16
22nd,1,16,0,16
massimo,1,16,0,16
flatly,1,16,0,16
interpol,1,16,0,16
flexibility,1,16,0,16
shortest,1,16,0,16
precise,1,16,1,16
marc,1,16,0,16
bold,1,16,1,16
likelihood,1,16,1,16
bitterly,1,16,0,16
unthinkable,1,16,0,16
outcry,1,16,0,16
brookings,1,16,0,16
emergence,1,16,0,16
christianity,1,16,0,16
regardless,1,16,1,16
believing,1,16,0,16
salvador,1,16,0,16
contributes,1,16,1,16
debts,1,16,0,16
rallies,1,16,0,16
criticisms,1,16,0,16
dividing,1,16,0,16
inflicted,1,16,0,16
surfaced,1,16,2,16
bernard,1,16,1,16
confirms,1,16,2,16
context,1,16,3,16
proposes,1,16,0,16
imam,1,16,0,16
fairs,1,16,0,16
clarifying,1,16,0,16
remind,1,16,0,16
bickering,1,16,0,16
alleviate,1,16,0,16
focuses,1,16,1,16
privilege,1,16,1,16
gradual,1,16,0,16
graf,1,16,0,16
shortfall,1,16,0,16
shrinking,1,16,1,16
intermediary,1,16,0,16
vastly,1,16,0,16
proliferation,1,16,0,16
deterioration,1,16,1,16
rekindle,1,16,0,16
busiest,1,16,0,16
devout,1,16,0,16
downer,1,16,0,16
deems,1,16,0,16
resolute,1,16,0,16
transitional,1,16,0,16
restructure,1,16,0,16
spells,1,16,0,16
abdul,1,16,1,16
fragmented,1,16,0,16
reconnaissance,1,16,0,16
mosque,1,16,0,16
smoothing,1,16,1,16
sanction,1,16,0,16
rulers,1,16,0,16
quo,1,16,0,16
migrated,1,16,0,16
airliner,1,16,0,16
lorry,1,16,0,16
vacationing,1,16,0,16
precautions,1,16,0,16
tangible,1,16,0,16
waves,1,16,0,16
distinct,1,16,1,16
appraisal,1,16,0,16
countering,1,16,0,16
creeping,1,16,0,16
enabling,1,16,1,16
passions,1,16,0,16
portraits,1,16,0,16
liberation,1,16,0,16
tenth,1,16,0,16
hastily,1,16,0,16
sustainable,1,16,0,16
assertion,1,16,0,16
coupled,1,16,1,16
discriminating,1,16,0,16
obtaining,1,16,0,16
expo,1,16,0,16
disregard,1,16,0,16
widen,1,16,0,16
dissident,1,16,0,16
disarray,1,16,0,16
undp,1,16,0,16
swath,1,16,0,16
640,1,16,0,16
rodgers,1,16,0,16
overtime,1,16,0,16
editors,1,16,2,16
caution,1,16,0,16
undermined,1,16,0,16
fueling,1,16,0,16
postwar,1,16,0,16
considerably,1,16,2,16
embattled,1,16,0,16
patient,1,16,1,16
counters,1,16,0,16
implements,1,16,0,16
reflects,1,16,0,16
reflection,1,16,0,16
perception,1,16,2,16
define,1,16,0,16
worsening,1,16,0,16
confronting,1,16,0,16
footing,1,16,0,16
posters,1,16,1,16
banks,1,16,2,16
agencies,1,16,0,16
honesty,1,16,0,16
isolating,1,16,0,16
hierarchy,1,16,0,16
quash,1,16,0,16
solidify,1,16,0,16
gilani,1,16,0,16
compatible,1,16,0,16
signatory,1,16,0,16
thwarted,1,16,0,16
byzantine,1,16,0,16
gerrard,1,16,0,16
blatter,1,16,0,16
suppress,1,16,0,16
spaniards,1,16,0,16
coherent,1,16,0,16
windshield,1,16,0,16
zap,1,16,0,16
alliances,1,16,0,16
slave,1,16,0,16
profound,1,16,0,16
operatives,1,16,0,16
masons,1,16,0,16
arabian,1,16,0,16
committees,1,16,1,16
scandinavia,1,16,0,16
devastation,1,16,0,16
eagerly,1,16,0,16
civilized,1,16,0,16
suleiman,1,16,0,16
patrolled,1,16,0,16
worsen,1,16,0,16
stems,1,16,1,16
cancellation,1,16,0,16
resorted,1,16,0,16
minefields,1,16,0,16
defining,1,16,0,16
celebrates,1,16,0,16
faults,1,16,0,16
fruitful,1,16,0,16
furiously,1,16,0,16
kaczynski,1,16,0,16
exploitation,1,16,1,16
default,1,16,0,16
reminders,1,16,0,16
junkies,1,16,0,16
facto,1,16,0,16
deterred,1,16,0,16
balanced,1,16,0,16
identifying,1,16,0,16
specified,1,16,0,16
indications,1,16,0,16
implied,1,16,0,16
uncertainties,1,16,0,16
predominant,1,16,0,16
ideally,1,16,0,16
phased,1,16,0,16
interrogators,1,16,0,16
harden,1,16,0,16
judgments,1,16,0,16
landslides,1,16,0,16
weakens,1,16,0,16
adheres,1,16,0,16
wiping,1,16,0,16
opium,1,16,0,16
intercepts,1,16,0,16
exacerbated,1,16,0,16
muting,1,16,0,16
streamline,1,16,0,16
corresponding,1,16,0,16
altering,1,16,0,16
accumulating,1,16,0,16
accumulation,1,16,0,16
vulnerability,1,16,0,16
saharan,1,16,0,16
absorption,1,16,0,16
ng,1,16,0,16
stag,1,16,0,16
hen,1,16,1,16
speckled,1,16,0,16
harriers,1,16,0,16
heath,1,16,0,16
hao,1,16,0,16
yelp,1,16,0,16
ri,1,16,0,16
mud,1,16,1,16
yelping,1,16,0,16
rik,1,16,0,16
fy,1,16,0,16
suan,1,16,0,16
proverbial,1,16,0,16
harrier,1,16,0,16
shahak,1,16,0,16
mania,1,16,0,16
yelps,1,16,0,16
attila,1,16,0,16
ome,1,16,0,16
noam,1,16,0,16
scarcer,1,16,0,16
chopper,1,16,0,16
chatsworth,1,16,0,16
imitate,1,16,0,16
chant,1,16,0,16
brood,1,16,0,16
clucks,1,16,0,16
knoller,1,16,0,16
anthem,1,16,0,16
cock,1,16,1,16
scratching,1,16,1,16
rarer,1,16,0,16
hun,1,16,0,16
brooding,1,16,0,16
bachelorette,1,16,0,16
dvora,1,16,0,16
yaakov,1,16,0,16
avi,1,16,0,16
aminov,1,16,0,16
receptive,1,16,0,16
hua,1,16,0,16
wandered,1,16,0,16
imitating,1,16,0,16
chants,1,16,0,16
disinformation,1,16,0,16
trumpets,1,16,0,16
toledo,1,16,0,16
happiest,1,16,0,16
designing,1,16,1,16
pronounced,1,16,1,16
followers,1,16,0,16
manpower,1,16,0,16
winfrey,1,16,0,16
caged,1,16,0,16
yoke,1,16,0,16
smallest,1,16,0,16
than,1,16,2,16
time,1,16,1,16
chocolate,1,16,2,16
cambodian,1,16,0,16
me,1,16,1,16
bacterium,1,16,0,16
uniforms,1,16,0,16
mv,1,16,0,16
longs,1,16,0,16
loudspeakers,1,16,0,16
wanders,1,16,0,16
amon,1,16,0,16
enterprising,1,16,0,16
