pair,label,prop-specific,non-specific,p,l,n,i,r,b,u
"('female', 'tenor')",neg,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,5.333333333333333
"('female', 'father')",neg,2.0,8.5,0.0,2.0,0.0,4.0,0.0,4.5,27.0
"('female', 'businessman')",neg,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
"('female', 'concierge')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
"('female', 'hijacker')",neg,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,5.0
"('female', 'scorer')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
"('female', 'batman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"('female', 'socialite')",neg,0.0,8.0,0.0,0.0,0.0,3.0,0.0,5.0,8.0
"('female', 'baritone')",neg,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
"('female', 'grandfather')",neg,1.0,5.0,0.0,1.0,0.0,2.0,0.0,3.0,24.0
"('female', 'prince')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"('female', 'federalist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
"('female', 'sculptor')",neg,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
"('female', 'grandpa')",neg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0
"('female', 'suitor')",neg,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0
"('female', 'senator')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
"('female', 'surveyor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'neurobiologist')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
"('female', 'heir')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"('female', 'stallion')",neg,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,3.75
"('female', 'paterfamilias')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
"('female', 'friar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'imposter')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
"('female', 'choirmaster')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
"('female', 'bull')",neg,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,6.833333333333333
"('female', 'fisherman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"('female', 'stepfather')",neg,3.0,7.333333333333333,0.0,3.0,0.0,4.333333333333333,0.0,3.0,11.666666666666666
"('female', 'dancer')",neg,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,8.5
"('female', 'groom')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
"('female', 'henchman')",neg,0.0,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,2.0
"('female', 'employer')",neg,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0
"('female', 'boyfriend')",neg,3.0,9.666666666666666,0.0,3.0,0.0,5.333333333333333,0.0,4.333333333333333,17.0
"('female', 'adventurer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"('female', 'god')",neg,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0
"('female', 'kidnapper')",neg,0.0,3.3333333333333335,0.0,0.0,0.0,2.3333333333333335,0.0,1.0,5.333333333333333
"('female', 'waiter')",neg,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15.5
"('female', 'liberal')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
"('female', 'fiance')",neg,3.0,10.0,0.0,3.0,0.0,5.0,0.0,5.0,13.5
"('female', 'hound')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25
"('female', 'spokesman')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
"('female', 'hitchhiker')",neg,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
"('female', 'mister')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
"('female', 'newcomer')",neg,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,14.0
"('female', 'rooster')",neg,0.25,3.25,0.0,0.25,0.0,0.25,0.0,3.0,12.0
"('female', 'poet')",neg,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10.5
"('female', 'scout')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5
"('female', 'monk')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"('female', 'nationalist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'docent')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
"('female', 'headmaster')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
"('female', 'baby')",neg,3.0,5.25,0.0,3.0,0.0,2.0,0.0,3.25,4.0
"('female', 'driver')",neg,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,4.333333333333333
"('female', 'boy')",neg,1.3333333333333333,7.333333333333333,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,5.0,23.0
"('female', 'assistant')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
"('female', 'philosopher')",neg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0
"('female', 'actor')",neg,0.0,5.5,0.0,0.0,0.0,1.0,0.0,4.5,18.0
"('female', 'millionaire')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
"('female', 'bassist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"('female', 'hematologist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"('female', 'boar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
"('female', 'emperor')",neg,0.4,0.4,0.0,0.4,0.0,0.2,0.0,0.2,4.0
"('female', 'duke')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
"('female', 'prisoner')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"('female', 'sidekick')",neg,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,10.5
"('female', 'nephew')",neg,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,16.0
"('female', 'son')",neg,3.0,6.333333333333333,0.0,3.0,0.0,3.0,0.0,3.3333333333333335,19.333333333333332
"('female', 'psychologist')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
"('female', 'ram')",neg,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,3.0
"('female', 'godfather')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
"('female', 'macho')",neg,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.666666666666666
"('female', 'uncle')",neg,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,18.0
"('female', 'diplomat')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
"('female', 'manager')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
"('female', 'peacock')",neg,0.25,4.75,0.0,0.25,0.0,1.25,0.0,3.5,13.5
"('female', 'cofounder')",neg,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,9.0
"('female', 'hermit')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5
"('female', 'masseur')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"('female', 'pirate')",neg,0.25,2.0,0.0,0.25,0.0,0.75,0.0,1.25,9.0
"('female', 'policeman')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
"('female', 'junior')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
"('female', 'dad')",neg,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0
"('female', 'valet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"('female', 'refugee')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"('female', 'twin')",neg,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
"('female', 'comrade')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"('female', 'founder')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
"('female', 'murderer')",neg,0.6666666666666666,4.0,0.0,0.6666666666666666,0.0,1.0,0.0,3.0,13.666666666666666
"('female', 'angler')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
"('female', 'hero')",neg,1.3333333333333333,4.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,2.6666666666666665,20.0
"('female', 'kinsman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"('female', 'orthodontist')",neg,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0
"('female', 'man')",neg,0.4,7.0,0.0,0.4,0.0,1.8,0.0,5.2,25.0
"('female', 'lifeguard')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
"('female', 'communist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
"('female', 'cook')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
"('female', 'settler')",neg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
"('female', 'husband')",neg,3.0,9.0,0.0,3.0,0.0,5.0,0.0,4.0,19.5
"('female', 'lover')",neg,2.0,13.0,0.0,2.0,0.0,7.0,0.0,6.0,23.0
"('female', 'steward')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
"('female', 'pathologist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
"('female', 'superman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
"('female', 'christ')",neg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
"('female', 'leader')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
"('female', 'lad')",neg,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,12.333333333333334
"('female', 'lion')",neg,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,13.0
"('female', 'genius')",neg,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,22.5
"('female', 'monastic')",neg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
"('female', 'buck')",neg,0.4,0.2,0.0,0.4,0.0,0.2,0.0,0.0,8.6
"('female', 'czar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
"('female', 'bondsman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'sophomore')",neg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5
"('female', 'king')",neg,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,9.333333333333334
"('female', 'pioneer')",neg,1.0,1.5,0.0,1.0,0.0,0.5,0.0,1.0,23.0
"('female', 'godson')",neg,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
"('female', 'novice')",neg,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,15.5
"('female', 'patriarch')",neg,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0
"('female', 'tiger')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
"('female', 'ally')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
"('female', 'grandson')",neg,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
"('female', 'rover')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"('female', 'separatist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'hippy')",neg,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
"('female', 'chairman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
"('female', 'guard')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
"('female', 'tsar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"('female', 'freelancer')",neg,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
"('female', 'webmaster')",neg,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
"('female', 'gentleman')",neg,0.0,3.3333333333333335,0.0,0.0,0.0,1.3333333333333333,0.0,2.0,15.666666666666666
"('female', 'prefect')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"('female', 'human')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75
"('female', 'biologist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"('cold', 'eggshell')",pos,1.0,12.5,1.0,0.0,0.0,7.0,5.5,0.0,121.5
"('cold', 'snowbank')",pos,1.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,75.0
"('cold', 'beer')",pos,5.0,32.666666666666664,1.0,0.0,4.0,23.666666666666668,9.0,0.0,647.0
"('cold', 'soup')",pos,5.333333333333333,25.0,1.0,0.0,4.333333333333333,20.0,5.0,0.0,399.0
"('cold', 'basement')",pos,3.5,23.5,1.0,0.0,2.5,21.0,2.5,0.0,439.5
"('cold', 'skin')",pos,5.0,28.666666666666668,1.0,0.0,4.0,16.333333333333332,12.333333333333334,0.0,540.3333333333334
"('cold', 'icicle')",pos,1.0,13.0,1.0,0.0,0.0,11.0,2.0,0.0,127.5
"('cold', 'slime')",pos,2.0,23.0,1.0,0.0,1.0,16.5,6.5,0.0,384.0
"('cold', 'berry')",pos,2.3333333333333335,20.0,0.3333333333333333,0.0,2.0,15.666666666666666,4.333333333333333,0.0,316.0
"('cold', 'puddle')",pos,6.0,32.5,1.0,0.0,5.0,22.5,10.0,0.0,300.5
"('cold', 'glass')",pos,4.0,32.333333333333336,0.3333333333333333,0.0,3.6666666666666665,25.666666666666668,6.666666666666667,0.0,550.6666666666666
"('cold', 'bottle')",pos,3.6666666666666665,25.0,0.6666666666666666,0.0,3.0,21.333333333333332,3.6666666666666665,0.0,508.0
"('cold', 'vapor')",pos,5.0,22.5,1.0,0.0,4.0,15.0,7.5,0.0,197.0
"('cold', 'surface')",pos,5.5,35.5,1.0,0.0,4.5,28.5,7.0,0.0,608.0
"('cold', 'ice')",pos,5.666666666666667,42.333333333333336,1.0,0.0,4.666666666666667,33.666666666666664,8.666666666666666,0.0,572.6666666666666
"('cold', 'fridge')",pos,5.0,20.5,1.0,0.0,4.0,18.5,2.0,0.0,375.5
"('cold', 'dogwood')",pos,0.6666666666666666,11.333333333333334,0.0,0.0,0.6666666666666666,9.666666666666666,1.6666666666666667,0.0,141.0
"('cold', 'snowfall')",pos,4.5,26.5,1.0,0.0,3.5,19.0,7.5,0.0,442.5
"('cold', 'growler')",pos,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,41.0
"('cold', 'people')",pos,2.0,27.5,0.5,0.0,1.5,23.0,4.5,0.0,770.0
"('cold', 'shoe')",pos,1.5,21.5,0.0,0.0,1.5,14.0,7.5,0.0,576.5
"('cold', 'cake')",pos,4.0,29.0,0.3333333333333333,0.0,3.6666666666666665,23.333333333333332,5.666666666666667,0.0,403.3333333333333
"('cold', 'permafrost')",pos,3.5,22.0,0.5,0.0,3.0,16.5,5.5,0.0,152.5
"('cold', 'pavement')",pos,3.5,35.0,1.0,0.0,2.5,27.0,8.0,0.0,546.5
"('cold', 'water')",pos,6.0,50.25,1.0,0.0,5.0,38.25,12.0,0.0,767.75
"('cold', 'pillow')",pos,3.0,24.5,0.0,0.0,3.0,15.5,9.0,0.0,428.0
"('cold', 'tea')",pos,4.0,28.25,1.0,0.0,3.0,23.25,5.0,0.0,535.25
"('cold', 'sky')",pos,3.5,43.5,1.0,0.0,2.5,33.5,10.0,0.0,738.0
"('cold', 'popsicle')",pos,3.0,15.0,0.0,0.0,3.0,12.0,3.0,0.0,143.5
"('cold', 'pie')",pos,4.0,27.5,0.5,0.0,3.5,21.5,6.0,0.0,467.5
"('cold', 'toilet')",pos,0.5,25.0,0.0,0.0,0.5,17.5,7.5,0.0,430.0
"('cold', 'rain')",pos,3.5,24.0,1.0,0.0,2.5,17.5,6.5,0.0,384.0
"('cold', 'foam')",pos,1.5,20.5,0.0,0.0,1.5,15.5,5.0,0.0,273.0
"('cold', 'mug')",pos,2.6666666666666665,17.0,0.3333333333333333,0.0,2.3333333333333335,12.333333333333334,4.666666666666667,0.0,354.6666666666667
"('cold', 'hair')",pos,0.6666666666666666,26.0,0.0,0.0,0.6666666666666666,14.666666666666666,11.333333333333334,0.0,454.6666666666667
"('cold', 'toaster')",pos,1.5,10.0,0.0,0.0,1.5,6.0,4.0,0.0,118.0
"('cold', 'fireplace')",pos,3.0,30.5,1.0,0.0,2.0,23.0,7.5,0.0,353.5
"('cold', 'toe')",pos,0.0,8.5,0.0,0.0,0.0,6.0,2.5,0.0,116.5
"('cold', 'candle')",pos,0.6666666666666666,16.666666666666668,0.3333333333333333,0.0,0.3333333333333333,13.0,3.6666666666666665,0.0,267.0
"('cold', 'snow')",pos,4.0,37.0,1.0,0.0,3.0,28.0,9.0,0.0,573.0
"('cold', 'tortilla')",pos,2.0,18.0,0.5,0.0,1.5,13.5,4.5,0.0,286.5
"('cold', 'sundae')",pos,2.0,13.5,0.0,0.0,2.0,12.5,1.0,0.0,108.0
"('cold', 'river')",pos,3.5,32.5,0.5,0.0,3.0,26.5,6.0,0.0,460.0
"('cold', 'casserole')",pos,2.6666666666666665,12.333333333333334,0.0,0.0,2.6666666666666665,9.666666666666666,2.6666666666666665,0.0,187.33333333333334
"('cold', 'lemonade')",pos,5.666666666666667,21.0,1.0,0.0,4.666666666666667,19.333333333333332,1.6666666666666667,0.0,280.3333333333333
"('cold', 'finger')",pos,0.3333333333333333,14.0,0.0,0.0,0.3333333333333333,11.333333333333334,2.6666666666666665,0.0,359.0
"('cold', 'shelf')",pos,2.5,22.0,0.0,0.0,2.5,18.5,3.5,0.0,399.5
"('cold', 'curd')",pos,4.0,8.0,1.0,0.0,3.0,7.0,1.0,0.0,121.5
"('cold', 'coffee')",pos,4.5,30.5,1.0,0.0,3.5,23.5,7.0,0.0,574.5
"('cold', 'bathtub')",pos,3.5,27.5,1.0,0.0,2.5,18.5,9.0,0.0,386.0
"('cold', 'milk')",pos,4.666666666666667,30.333333333333332,1.0,0.0,3.6666666666666665,24.666666666666668,5.666666666666667,0.0,460.0
"('cold', 'freezer')",pos,6.0,24.5,1.0,0.0,5.0,20.0,4.5,0.0,357.0
"('cold', 'cream')",pos,4.0,26.666666666666668,0.3333333333333333,0.0,3.6666666666666665,19.666666666666668,7.0,0.0,324.0
"('cold', 'soda')",pos,3.6666666666666665,27.666666666666668,1.0,0.0,2.6666666666666665,22.0,5.666666666666667,0.0,331.6666666666667
"('cold', 'mud')",pos,3.0,37.0,1.0,0.0,2.0,26.666666666666668,10.333333333333334,0.0,390.3333333333333
"('cold', 'rock')",pos,2.6,38.6,0.2,0.0,2.4,27.8,10.8,0.0,654.4
"('cold', 'kettle')",pos,2.0,21.0,1.0,0.0,1.0,15.666666666666666,5.333333333333333,0.0,305.0
"('cold', 'oven')",pos,4.0,8.0,0.0,0.0,4.0,5.0,3.0,0.0,90.0
"('cold', 'balloon')",pos,1.0,22.5,0.0,0.0,1.0,17.0,5.5,0.0,430.0
"('cold', 'iceberg')",pos,3.0,15.333333333333334,0.3333333333333333,0.0,2.6666666666666665,10.333333333333334,5.0,0.0,218.66666666666666
"('cold', 'drink')",pos,5.0,29.5,1.0,0.0,4.0,23.5,6.0,0.0,582.75
"('cold', 'juice')",pos,4.0,23.0,0.3333333333333333,0.0,3.6666666666666665,19.0,4.0,0.0,299.0
"('cold', 'can')",pos,1.75,36.25,0.25,0.0,1.5,29.5,6.75,0.0,765.0
"('cold', 'winter')",pos,4.5,24.5,1.0,0.0,3.5,15.0,9.5,0.0,544.5
"('cold', 'snowdrift')",pos,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,53.5
"('cold', 'atmosphere')",pos,3.3333333333333335,19.0,0.6666666666666666,0.0,2.6666666666666665,12.666666666666666,6.333333333333333,0.0,504.3333333333333
"('cold', 'nose')",pos,1.5,26.5,0.25,0.0,1.25,17.5,9.0,0.0,432.75
"('cold', 'vinyl')",pos,1.5,29.5,0.0,0.0,1.5,17.5,12.0,0.0,493.5
"('cold', 'fire')",neg,0.0,10.0,0.0,0.0,0.0,7.75,2.25,0.0,224.0
"('cold', 'heat')",neg,2.0,13.333333333333334,1.0,0.0,1.0,9.333333333333334,4.0,0.0,263.3333333333333
"('cold', 'lightning')",neg,0.0,4.0,0.0,0.0,0.0,1.5,2.5,0.0,159.0
"('cold', 'foot')",neg,0.0,14.25,0.0,0.0,0.0,12.0,2.25,0.0,204.0
"('cold', 'cheesecloth')",neg,1.0,5.0,0.0,0.0,1.0,2.0,3.0,0.0,93.0
"('cold', 'smoke')",neg,0.3333333333333333,14.666666666666666,0.0,0.0,0.3333333333333333,10.333333333333334,4.333333333333333,0.0,196.66666666666666
"('cold', 'steam')",neg,1.5,18.5,0.0,0.0,1.5,10.5,8.0,0.0,396.5
"('cold', 'heating')",neg,0.5,3.0,0.5,0.0,0.0,2.0,1.0,0.0,98.0
"('cold', 'outfit')",neg,1.0,21.5,0.0,0.0,1.0,11.5,10.0,0.0,629.0
"('cold', 'dust')",neg,0.5,29.5,0.0,0.0,0.5,19.5,10.0,0.0,414.5
"('cold', 'bath')",neg,4.0,19.0,1.0,0.0,3.0,12.333333333333334,6.666666666666667,0.0,278.3333333333333
"('cold', 'flame')",neg,0.5,9.5,0.0,0.0,0.5,4.5,5.0,0.0,163.0
"('cold', 'pomade')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0
"('cold', 'lava')",neg,0.0,15.0,0.0,0.0,0.0,12.0,3.0,0.0,144.5
"('cold', 'jungle')",neg,0.0,15.0,0.0,0.0,0.0,12.0,3.0,0.0,337.5
"('cold', 'quesadilla')",neg,1.0,1.5,0.0,0.0,1.0,1.5,0.0,0.0,52.0
"('cold', 'summertime')",neg,4.5,37.0,0.0,0.0,4.5,27.0,10.0,0.0,442.0
"('cold', 'hatred')",neg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,71.0
"('cold', 'tummy')",neg,0.0,2.5,0.0,0.0,0.0,0.5,2.0,0.0,68.5
"('cold', 'sawdust')",neg,1.0,20.0,0.0,0.0,1.0,12.0,8.0,0.0,228.0
"('cold', 'idea')",neg,2.5,14.5,0.5,0.0,2.0,10.5,4.0,0.0,610.5
"('cold', 'problem')",neg,0.0,6.0,0.0,0.0,0.0,4.5,1.5,0.0,454.0
"('cold', 'tile')",neg,1.0,5.5,0.0,0.0,1.0,3.0,2.5,0.0,183.0
"('cold', 'lip')",neg,0.0,8.5,0.0,0.0,0.0,5.5,3.0,0.0,150.0
"('round', 'baseball')",pos,1.0,5.5,1.0,0.0,0.0,5.5,0.0,0.0,268.5
"('round', 'barrel')",pos,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,81.66666666666667
"('round', 'doughnut')",pos,1.0,9.0,1.0,0.0,0.0,8.0,1.0,0.0,148.0
"('round', 'tomato')",pos,0.25,16.5,0.25,0.0,0.0,15.5,1.0,0.0,179.25
"('round', 'ball')",pos,2.0,9.5,1.0,1.0,0.0,9.5,0.0,0.0,269.5
"('round', 'bowl')",pos,0.3333333333333333,11.666666666666666,0.0,0.3333333333333333,0.0,10.666666666666666,1.0,0.0,147.66666666666666
"('round', 'berry')",pos,0.25,6.75,0.0,0.25,0.0,6.0,0.75,0.0,145.5
"('round', 'vinaigrette')",pos,1.0,13.0,1.0,0.0,0.0,12.0,1.0,0.0,78.5
"('round', 'planet')",pos,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,265.0
"('round', 'cherry')",pos,1.0,21.0,1.0,0.0,0.0,19.833333333333332,1.1666666666666667,0.0,299.1666666666667
"('round', 'vegetable')",pos,1.0,14.0,1.0,0.0,0.0,12.5,1.5,0.0,237.0
"('round', 'lolly')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668
"('round', 'marzipan')",pos,1.0,15.0,0.0,1.0,0.0,13.0,2.0,0.0,40.0
"('round', 'shape')",pos,2.0,18.5,1.0,1.0,0.0,17.5,1.0,0.0,350.5
"('round', 'frisbee')",pos,0.5,5.5,0.0,0.5,0.0,5.5,0.0,0.0,72.0
"('round', 'apple')",pos,1.0,16.6,1.0,0.0,0.0,15.8,0.8,0.0,266.0
"('round', 'gourd')",pos,0.0,11.5,0.0,0.0,0.0,11.5,0.0,0.0,97.75
"('round', 'pancake')",pos,2.0,13.0,1.0,1.0,0.0,13.0,0.0,0.0,158.5
"('round', 'condiment')",pos,0.0,7.5,0.0,0.0,0.0,6.5,1.0,0.0,81.0
"('round', 'world')",pos,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,301.0
"('round', 'bucket')",pos,1.0,17.333333333333332,0.0,1.0,0.0,17.333333333333332,0.0,0.0,273.0
"('round', 'scone')",pos,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,41.0
"('round', 'omelette')",pos,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,28.0
"('round', 'sphere')",pos,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,168.5
"('round', 'button')",pos,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,93.0
"('round', 'bracelet')",pos,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,114.5
"('round', 'banjo')",pos,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,87.5
"('round', 'plunger')",pos,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0
"('round', 'dessert')",pos,2.0,26.5,1.0,1.0,0.0,25.5,1.0,0.0,254.0
"('round', 'cantaloupe')",pos,0.0,16.4,0.0,0.0,0.0,14.4,2.0,0.0,103.8
"('round', 'pudding')",pos,1.0,20.5,1.0,0.0,0.0,19.5,1.0,0.0,138.5
"('round', 'cheese')",pos,1.0,21.25,0.25,0.75,0.0,20.75,0.5,0.0,197.0
"('round', 'patty')",pos,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,28.0
"('round', 'disc')",pos,1.0,6.5,1.0,0.0,0.0,6.5,0.0,0.0,112.0
"('round', 'peanut')",pos,0.5,6.5,0.5,0.0,0.0,6.25,0.25,0.0,105.75
"('round', 'popsicle')",pos,0.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,52.5
"('round', 'tart')",pos,2.0,20.666666666666668,1.0,1.0,0.0,19.666666666666668,1.0,0.0,182.66666666666666
"('round', 'candle')",pos,0.3333333333333333,13.666666666666666,0.0,0.3333333333333333,0.0,13.333333333333334,0.3333333333333333,0.0,157.0
