context,n_pos,total_pos,n_neg,total_neg
tar,3,65,0,65
ride,3,65,17,65
bledsoe,3,65,1,65
barrels,3,65,6,65
quarterbacks,3,65,0,65
iqbal,3,65,0,65
pennington,3,65,0,65
fungus,3,65,0,65
debutant,3,65,0,65
zito,3,65,0,65
advises,3,65,0,65
riyadh,3,65,4,65
epic,3,65,2,65
jaime,3,65,0,65
diseases,3,65,6,65
respiratory,3,65,4,65
tb,3,65,1,65
contracting,3,65,7,65
grim,3,65,13,65
260,3,65,15,65
refuel,3,65,0,65
145,3,65,0,65
taxied,3,65,0,65
burger,3,65,0,65
substances,3,65,9,65
clouds,3,65,10,65
midwest,3,65,0,65
consuming,3,65,2,65
organic,3,65,0,65
pornography,3,65,2,65
amended,3,65,2,65
grandchildren,3,65,0,65
markey,3,65,0,65
uranium,3,65,1,65
unlawful,3,65,1,65
iranians,3,65,4,65
proliferation,3,65,1,65
detonated,3,65,1,65
smallpox,3,65,4,65
reactor,3,65,2,65
precision,3,65,0,65
stealth,3,65,1,65
ideological,3,65,7,65
cleaning,3,65,21,65
designing,3,65,10,65
intentionally,3,65,6,65
boycott,3,65,7,65
inappropriate,3,65,0,65
davenport,3,65,0,65
concession,3,65,0,65
bronco,3,65,0,65
awacs,3,65,1,65
convoy,3,65,0,65
arson,3,65,0,65
drone,3,65,2,65
mosque,3,65,2,65
bombers,3,65,0,65
shiite,3,65,1,65
ltte,3,65,3,65
asthma,3,65,5,65
condemnation,3,65,1,65
bhutto,3,65,2,65
retaliatory,3,65,2,65
sunni,3,65,3,65
barracks,3,65,3,65
pkk,3,65,2,65
pretext,3,65,4,65
sectarian,3,65,6,65
unilateral,3,65,3,65
liberation,3,65,4,65
somalia,3,65,4,65
neighbouring,3,65,8,65
darfur,3,65,4,65
mode,3,65,17,65
casualty,3,65,4,65
denial,3,65,9,65
aggression,3,65,1,65
burundi,3,65,5,65
justified,3,65,7,65
installation,3,65,11,65
occurs,3,65,12,65
followers,3,65,10,65
termed,3,65,6,65
commandos,3,65,4,65
authorization,3,65,9,65
solidarity,3,65,5,65
olmert,3,65,5,65
squadron,3,65,1,65
territories,3,65,6,65
milosevic,3,65,0,65
fallout,3,65,8,65
diabetes,3,65,13,65
salim,3,65,4,65
populated,3,65,10,65
demonstrations,3,65,9,65
stressing,3,65,7,65
overshadowed,3,65,14,65
hub,3,65,6,65
787,3,65,0,65
cough,3,65,0,65
codes,3,65,9,65
spool,3,65,1,65
textile,3,65,0,65
kilometre,3,65,1,65
taxpayer,3,65,1,65
watery,3,65,0,65
straighten,3,65,0,65
kg,3,65,1,65
drip,3,65,5,65
painkillers,3,65,3,65
painkiller,3,65,2,65
prescribed,3,65,7,65
grams,3,65,6,65
tablets,3,65,9,65
intravenous,3,65,8,65
prescription,3,65,13,65
induced,3,65,9,65
alleviate,3,65,0,65
chronic,3,65,8,65
placebo,3,65,6,65
activated,3,65,15,65
negotiator,3,65,5,65
mosquito,3,65,2,65
facto,3,65,7,65
baltic,3,65,13,65
mainstream,3,65,6,65
accidental,3,65,3,65
taco,3,65,0,65
overshot,3,65,0,65
syed,3,65,0,65
vest,3,65,4,65
polio,3,65,5,65
hepatitis,3,65,4,65
infections,3,65,7,65
fever,3,65,8,65
eradicate,3,65,8,65
evolved,3,65,2,65
curbing,3,65,5,65
kazakhstan,3,65,2,65
decrease,3,65,9,65
recognizes,3,65,1,65
dangers,3,65,2,65
disasters,3,65,8,65
bashir,3,65,4,65
stability,3,65,8,65
safeguard,3,65,10,65
context,3,65,7,65
resolutions,3,65,8,65
fueling,3,65,6,65
approved,3,65,19,65
topic,3,65,16,65
ignoring,3,65,10,65
resumption,3,65,5,65
readiness,3,65,9,65
exchanges,3,65,7,65
subjects,3,65,12,65
entities,3,65,12,65
separation,3,65,13,65
cautious,3,65,10,65
koizumi,3,65,9,65
shifting,3,65,15,65
encyclopedia,3,65,0,65
hearty,3,65,1,65
ensuing,3,65,9,65
raged,3,65,1,65
hail,3,65,1,65
tobacco,3,65,19,65
raging,3,65,8,65
therapy,3,65,10,65
mix,3,65,18,65
alternative,3,65,20,65
herb,3,65,0,65
slowdown,3,65,0,65
faulty,3,65,8,65
insistence,3,65,9,65
azerbaijan,3,65,7,65
mansion,2,65,7,65
paige,2,65,1,65
homestead,2,65,1,65
cans,2,65,1,65
ears,2,65,14,65
pan,2,65,23,65
company,2,65,27,65
yigal,2,65,0,65
cho,2,65,2,65
holed,2,65,7,65
nablus,2,65,1,65
siege,2,65,0,65
overpowered,2,65,1,65
randomly,2,65,4,65
clad,2,65,8,65
wrestled,2,65,1,65
holocaust,2,65,7,65
mendoza,2,65,1,65
elementary,2,65,7,65
thorough,2,65,1,65
adrian,2,65,7,65
cosby,2,65,1,65
tire,2,65,3,65
brandon,2,65,1,65
darren,2,65,1,65
flicked,2,65,0,65
salads,2,65,0,65
portugal,2,65,10,65
squash,2,65,1,65
cakes,2,65,0,65
rabbit,2,65,8,65
dung,2,65,0,65
weary,2,65,10,65
newport,2,65,11,65
casinos,2,65,0,65
roasted,2,65,2,65
snack,2,65,1,65
houston,2,65,21,65
danforth,2,65,0,65
metcalf,2,65,0,65
sucker,2,65,0,65
connell,2,65,1,65
cheesecake,2,65,0,65
weddings,2,65,1,65
russ,2,65,0,65
meals,2,65,1,65
ellis,2,65,1,65
terrorized,2,65,0,65
sights,2,65,5,65
hensley,2,65,1,65
spotters,2,65,1,65
rodney,2,65,0,65
assignment,2,65,0,65
telephones,2,65,1,65
hospice,2,65,0,65
electronically,2,65,1,65
headphone,2,65,1,65
357,2,65,0,65
colt,2,65,0,65
beatles,2,65,4,65
emptied,2,65,3,65
santana,2,65,0,65
mcgraw,2,65,1,65
320,2,65,0,65
rev,2,65,7,65
adjustable,2,65,0,65
assassinate,2,65,0,65
hatched,2,65,2,65
hectare,2,65,1,65
masterminding,2,65,1,65
ringleader,2,65,1,65
discredit,2,65,1,65
masterminded,2,65,1,65
sinister,2,65,0,65
embassies,2,65,2,65
aborted,2,65,4,65
mugabe,2,65,1,65
ji,2,65,7,65
extort,2,65,3,65
atta,2,65,0,65
operatives,2,65,4,65
blackmail,2,65,2,65
vegetable,2,65,19,65
execute,2,65,3,65
compelling,2,65,12,65
fayed,2,65,1,65
diana,2,65,16,65
allegation,2,65,5,65
alleges,2,65,3,65
mann,2,65,2,65
outrageous,2,65,10,65
outlining,2,65,2,65
expose,2,65,12,65
references,2,65,11,65
genre,2,65,7,65
jesus,2,65,6,65
graphic,2,65,5,65
brewing,2,65,1,65
clarify,2,65,1,65
bogus,2,65,0,65
dubious,2,65,0,65
schiavo,2,65,0,65
lim,2,65,0,65
shuttle,2,65,1,65
weird,2,65,0,65
embryonic,2,65,0,65
conglomerate,2,65,1,65
ritz,2,65,0,65
fedex,2,65,0,65
puck,2,65,8,65
heng,2,65,1,65
electorate,2,65,1,65
berg,2,65,1,65
wax,2,65,0,65
matt,2,65,6,65
dan,2,65,19,65
wings,2,65,7,65
todd,2,65,2,65
jack,2,65,16,65
disorders,2,65,1,65
ailments,2,65,8,65
cream,2,65,6,65
sickle,2,65,2,65
thrower,2,65,0,65
screwdriver,2,65,3,65
banners,2,65,3,65
emblem,2,65,3,65
toes,2,65,2,65
tap,2,65,12,65
clinton,2,65,15,65
memorabilia,2,65,0,65
lang,2,65,1,65
mcmahon,2,65,0,65
lightning,2,65,8,65
ncaa,2,65,0,65
productions,2,65,0,65
petroleum,2,65,1,65
investment,2,65,20,65
bishops,2,65,0,65
impasse,2,65,1,65
pete,2,65,15,65
arbitration,2,65,1,65
vacuum,2,65,1,65
chancellor,2,65,13,65
opportunities,2,65,14,65
dunk,2,65,0,65
fokker,2,65,0,65
furniture,2,65,6,65
uncertain,2,65,20,65
revenues,2,65,1,65
associations,2,65,1,65
trillion,2,65,0,65
mitt,2,65,0,65
bailout,2,65,1,65
borrowers,2,65,0,65
debts,2,65,13,65
lightening,2,65,1,65
hancock,2,65,0,65
ge,2,65,2,65
egyptair,2,65,0,65
paxton,2,65,1,65
stopgap,2,65,1,65
gazprom,2,65,0,65
glock,2,65,0,65
purchasers,2,65,0,65
380,2,65,2,65
loophole,2,65,5,65
katz,2,65,0,65
consumer,2,65,3,65
lending,2,65,1,65
ftc,2,65,0,65
sprague,2,65,1,65
gooden,2,65,0,65
sayyaf,2,65,1,65
robbers,2,65,3,65
thieves,2,65,2,65
reputed,2,65,0,65
thugs,2,65,3,65
smugglers,2,65,0,65
salvador,2,65,5,65
neighborhoods,2,65,9,65
racketeering,2,65,1,65
murderous,2,65,0,65
colors,2,65,8,65
czar,2,65,7,65
prostitution,2,65,5,65
headed,2,65,16,65
macau,2,65,4,65
junta,2,65,8,65
abuse,2,65,9,65
bust,2,65,8,65
buddies,2,65,11,65
macao,2,65,0,65
policing,2,65,1,65
pedro,2,65,7,65
surging,2,65,0,65
costa,2,65,11,65
mack,2,65,9,65
bidwill,2,65,1,65
aus,2,65,0,65
serrated,2,65,1,65
centimeter,2,65,0,65
folding,2,65,3,65
dull,2,65,3,65
slicing,2,65,3,65
scissors,2,65,3,65
simpson,2,65,8,65
spoon,2,65,18,65
bake,2,65,3,65
wielded,2,65,0,65
lindh,2,65,1,65
wield,2,65,2,65
tender,2,65,21,65
beheaded,2,65,1,65
scars,2,65,3,65
tomato,2,65,5,65
pumpkin,2,65,1,65
mash,2,65,1,65
rack,2,65,8,65
roast,2,65,2,65
juices,2,65,0,65
darkness,2,65,3,65
sushi,2,65,1,65
cookie,2,65,0,65
sturdy,2,65,0,65
melon,2,65,0,65
flour,2,65,2,65
cloth,2,65,1,65
spade,2,65,0,65
paste,2,65,0,65
mold,2,65,0,65
apples,2,65,1,65
jobless,2,65,0,65
tofu,2,65,0,65
tray,2,65,0,65
melted,2,65,1,65
teaspoon,2,65,0,65
punching,2,65,0,65
caramel,2,65,0,65
fennel,2,65,0,65
underwear,2,65,0,65
peanut,2,65,1,65
crease,2,65,0,65
carrots,2,65,0,65
olives,2,65,0,65
tamim,2,65,1,65
leek,2,65,0,65
palance,2,65,1,65
pullman,2,65,1,65
venom,2,65,1,65
sting,2,65,1,65
bowls,2,65,1,65
tortoise,2,65,0,65
abramoff,2,65,1,65
flavored,2,65,1,65
shortstop,2,65,1,65
hopping,2,65,1,65
questionable,2,65,2,65
marketed,2,65,0,65
jar,2,65,1,65
chicken,2,65,18,65
dominique,2,65,0,65
grilled,2,65,1,65
tasting,2,65,0,65
ginger,2,65,1,65
chip,2,65,3,65
recipes,2,65,1,65
artificial,2,65,1,65
barker,2,65,0,65
beer,2,65,18,65
maverick,2,65,1,65
brewers,2,65,1,65
leaped,2,65,1,65
miraculous,2,65,1,65
bottled,2,65,1,65
deflected,2,65,2,65
balls,2,65,16,65
jarrett,2,65,1,65
salt,2,65,22,65
crocodile,2,65,1,65
alligator,2,65,1,65
cables,2,65,0,65
eggs,2,65,15,65
basin,2,65,0,65
paramount,2,65,2,65
milk,2,65,21,65
everglades,2,65,0,65
camel,2,65,0,65
dry,2,65,31,65
hatchlings,2,65,0,65
beans,2,65,1,65
roller,2,65,15,65
dishes,2,65,1,65
nate,2,65,0,65
rebounds,2,65,0,65
basil,2,65,0,65
penny,2,65,1,65
jonah,2,65,1,65
pistons,2,65,0,65
zucchini,2,65,0,65
burgers,2,65,0,65
caviar,2,65,0,65
shrimp,2,65,13,65
silk,2,65,0,65
seafood,2,65,1,65
stew,2,65,1,65
na,2,65,0,65
wool,2,65,0,65
steaks,2,65,0,65
lunch,2,65,21,65
leasing,2,65,0,65
supervisor,2,65,12,65
shortage,2,65,16,65
tonight,2,65,20,65
juice,2,65,3,65
blender,2,65,2,65
stool,2,65,1,65
avocado,2,65,0,65
welch,2,65,1,65
lime,2,65,1,65
schilling,2,65,1,65
grind,2,65,0,65
mint,2,65,0,65
lid,2,65,0,65
syrup,2,65,0,65
skate,2,65,4,65
putter,2,65,0,65
drums,2,65,5,65
skating,2,65,15,65
snaps,2,65,1,65
speeds,2,65,0,65
remarkable,2,65,23,65
clipped,2,65,0,65
trickled,2,65,0,65
barley,2,65,1,65
stabilizer,2,65,0,65
gagne,2,65,0,65
championship,2,65,10,65
correspondents,2,65,2,65
season,2,65,16,65
seasons,2,65,16,65
ham,2,65,15,65
glasgow,2,65,6,65
mls,2,65,6,65
diners,2,65,9,65
booster,2,65,2,65
commitments,2,65,8,65
billionaire,2,65,9,65
rangers,2,65,16,65
salary,2,65,2,65
golfers,2,65,7,65
bogey,2,65,1,65
successive,2,65,12,65
alpine,2,65,6,65
tournaments,2,65,9,65
oakland,2,65,16,65
pitching,2,65,17,65
sox,2,65,17,65
midfield,2,65,7,65
financially,2,65,14,65
growth,2,65,22,65
gentleman,2,65,4,65
pines,2,65,2,65
cardiff,2,65,1,65
sponsors,2,65,6,65
sergio,2,65,9,65
seating,2,65,0,65
afc,2,65,0,65
rbis,2,65,0,65
chris,2,65,19,65
mickelson,2,65,8,65
morale,2,65,11,65
brisbane,2,65,1,65
nl,2,65,1,65
rbi,2,65,0,65
administrators,2,65,1,65
outfielder,2,65,1,65
mvp,2,65,0,65
turmoil,2,65,9,65
1956,2,65,12,65
gil,2,65,2,65
royals,2,65,1,65
musicians,2,65,2,65
batted,2,65,0,65
finishes,2,65,0,65
estate,2,65,20,65
reeling,2,65,12,65
fowler,2,65,0,65
ages,2,65,12,65
di,2,65,0,65
metro,2,65,7,65
rotation,2,65,1,65
seaside,2,65,8,65
holdings,2,65,1,65
marco,2,65,0,65
deficit,2,65,16,65
twickenham,2,65,1,65
distinction,2,65,12,65
performers,2,65,0,65
extensions,2,65,0,65
sa,2,65,10,65
coca,2,65,0,65
auburn,2,65,0,65
uae,2,65,0,65
infielder,2,65,0,65
02,2,65,0,65
cheer,2,65,0,65
108,2,65,0,65
shaun,2,65,0,65
automotive,2,65,0,65
08,2,65,0,65
percentage,2,65,0,65
clement,2,65,0,65
manor,2,65,0,65
hershey,2,65,1,65
hanson,2,65,0,65
mortgage,2,65,0,65
curt,2,65,0,65
refund,2,65,0,65
juvenal,2,65,1,65
lalanne,2,65,0,65
liar,2,65,1,65
brands,2,65,1,65
angrily,2,65,5,65
andrew,2,65,22,65
chung,2,65,1,65
petition,2,65,1,65
bauer,2,65,1,65
handguns,2,65,0,65
pellet,2,65,2,65
aikman,2,65,0,65
flutie,2,65,0,65
ark,2,65,0,65
swapping,2,65,1,65
blass,2,65,1,65
caromed,2,65,0,65
testaverde,2,65,0,65
skidded,2,65,1,65
steaming,2,65,0,65
blazing,2,65,3,65
spear,2,65,3,65
swallowing,2,65,7,65
stan,2,65,1,65
derek,2,65,3,65
accountability,2,65,4,65
sixes,2,65,0,65
pietersen,2,65,0,65
slugger,2,65,0,65
weed,2,65,4,65
earthquake,2,65,10,65
tsunami,2,65,7,65
viruses,2,65,5,65
bee,2,65,1,65
cardiovascular,2,65,1,65
diarrhea,2,65,4,65
iphone,2,65,0,65
ipod,2,65,0,65
speculate,2,65,7,65
donate,2,65,0,65
satisfaction,2,65,0,65
spiers,2,65,0,65
widening,2,65,10,65
practices,2,65,18,65
zacarias,2,65,0,65
nationality,2,65,3,65
piloted,2,65,1,65
volunteered,2,65,6,65
747,2,65,1,65
kurds,2,65,1,65
germ,2,65,6,65
sarin,2,65,0,65
injecting,2,65,0,65
arrows,2,65,0,65
subways,2,65,0,65
arsenic,2,65,5,65
drinking,2,65,14,65
reservoirs,2,65,0,65
rats,2,65,9,65
mushrooms,2,65,2,65
remedy,2,65,2,65
absorbed,2,65,13,65
spiked,2,65,0,65
sip,2,65,0,65
layton,2,65,1,65
volume,2,65,0,65
downloading,2,65,1,65
plutonium,2,65,3,65
fissile,2,65,0,65
zones,2,65,1,65
burglary,2,65,1,65
enriched,2,65,4,65
zone,2,65,12,65
disarmament,2,65,3,65
discharge,2,65,3,65
tactical,2,65,1,65
favourite,2,65,12,65
covert,2,65,3,65
backhand,2,65,1,65
inventory,2,65,0,65
margins,2,65,0,65
condemn,2,65,1,65
uss,2,65,0,65
mosul,2,65,1,65
coordinated,2,65,3,65
bloodiest,2,65,0,65
condemns,2,65,0,65
perpetrators,2,65,2,65
fallujah,2,65,2,65
emptive,2,65,2,65
grozny,2,65,2,65
waziristan,2,65,1,65
destroyer,2,65,0,65
warship,2,65,0,65
cyber,2,65,3,65
submarines,2,65,0,65
plotted,2,65,2,65
installations,2,65,4,65
outpost,2,65,4,65
bihac,2,65,4,65
basra,2,65,6,65
farc,2,65,2,65
sailors,2,65,1,65
srinagar,2,65,3,65
seam,2,65,9,65
motorcade,2,65,1,65
impending,2,65,10,65
militiamen,2,65,2,65
shrine,2,65,3,65
jaffna,2,65,1,65
1941,2,65,6,65
vioxx,2,65,4,65
sla,2,65,3,65
mombasa,2,65,2,65
beit,2,65,3,65
savage,2,65,1,65
underscored,2,65,7,65
provoke,2,65,2,65
karzai,2,65,3,65
faction,2,65,0,65
stronghold,2,65,6,65
escalation,2,65,2,65
hindu,2,65,5,65
airstrikes,2,65,3,65
hackers,2,65,1,65
togo,2,65,7,65
concerted,2,65,7,65
warships,2,65,1,65
fundamentalist,2,65,2,65
abbas,2,65,3,65
hamid,2,65,3,65
avert,2,65,8,65
ramallah,2,65,4,65
camps,2,65,6,65
arabs,2,65,3,65
christians,2,65,6,65
indies,2,65,3,65
sickened,2,65,10,65
servicemen,2,65,3,65
polling,2,65,3,65
tutsi,2,65,3,65
plots,2,65,6,65
croat,2,65,4,65
sovereignty,2,65,9,65
lockerbie,2,65,1,65
predominantly,2,65,8,65
overs,2,65,3,65
bordering,2,65,5,65
confirming,2,65,7,65
sheikh,2,65,5,65
italians,2,65,11,65
preceded,2,65,13,65
nationalist,2,65,4,65
tightened,2,65,7,65
cholesterol,2,65,1,65
declares,2,65,10,65
uribe,2,65,1,65
shaken,2,65,14,65
angolan,2,65,7,65
pm,2,65,8,65
germans,2,65,4,65
morocco,2,65,7,65
affirmative,2,65,10,65
sympathy,2,65,9,65
secular,2,65,9,65
briefed,2,65,8,65
contingent,2,65,11,65
zaheer,2,65,1,65
boundaries,2,65,13,65
burnt,2,65,15,65
vettori,2,65,0,65
directions,2,65,10,65
muralitharan,2,65,0,65
bakery,2,65,0,65
hapless,2,65,1,65
journalism,2,65,5,65
anyway,2,65,24,65
belichick,2,65,1,65
clippers,2,65,1,65
pitches,2,65,1,65
income,2,65,2,65
rsa,2,65,0,65
americana,2,65,1,65
cloned,2,65,1,65
defects,2,65,0,65
sylvia,2,65,1,65
salo,2,65,0,65
jeter,2,65,2,65
nagging,2,65,0,65
moyer,2,65,0,65
descending,2,65,0,65
providers,2,65,1,65
sweat,2,65,0,65
horned,2,65,1,65
vegetarian,2,65,0,65
row,2,65,12,65
miners,2,65,0,65
elevator,2,65,1,65
cave,2,65,7,65
floors,2,65,11,65
crank,2,65,0,65
reinforce,2,65,11,65
intake,2,65,0,65
vigil,2,65,0,65
brakes,2,65,0,65
fries,2,65,0,65
opium,2,65,2,65
addicted,2,65,3,65
prescribe,2,65,9,65
medications,2,65,10,65
relieve,2,65,1,65
aspirin,2,65,7,65
tylenol,2,65,1,65
fda,2,65,17,65
tablet,2,65,1,65
consumption,2,65,0,65
platter,2,65,0,65
supplements,2,65,0,65
compiled,2,65,3,65
whiskey,2,65,1,65
interceptor,2,65,0,65
warhead,2,65,0,65
warheads,2,65,1,65
intercontinental,2,65,0,65
reductions,2,65,8,65
sensors,2,65,1,65
duel,2,65,4,65
poster,2,65,13,65
observe,2,65,12,65
advancing,2,65,10,65
funk,2,65,6,65
launchers,2,65,0,65
launcher,2,65,0,65
stun,2,65,0,65
jeep,2,65,2,65
guarding,2,65,4,65
outgoing,2,65,0,65
sodium,2,65,1,65
mixture,2,65,9,65
holster,2,65,2,65
submachine,2,65,0,65
medals,2,65,6,65
mikhail,2,65,1,65
influenza,2,65,4,65
swine,2,65,3,65
mosquitoes,2,65,2,65
spreads,2,65,5,65
resistant,2,65,9,65
borne,2,65,8,65
dengue,2,65,1,65
1918,2,65,4,65
cdc,2,65,9,65
endemic,2,65,6,65
barr,2,65,4,65
suppress,2,65,9,65
viral,2,65,10,65
isolate,2,65,6,65
debilitating,2,65,1,65
afflicted,2,65,13,65
mortality,2,65,8,65
isolation,2,65,12,65
sufferers,2,65,1,65
alarming,2,65,9,65
diagnose,2,65,0,65
drastically,2,65,0,65
combating,2,65,0,65
extremism,2,65,2,65
scourge,2,65,3,65
aiding,2,65,2,65
unite,2,65,6,65
instability,2,65,6,65
waging,2,65,1,65
tribunals,2,65,5,65
pervez,2,65,3,65
dismantle,2,65,7,65
suppression,2,65,5,65
humanity,2,65,2,65
maritime,2,65,10,65
reaffirmed,2,65,7,65
waged,2,65,1,65
defining,2,65,6,65
conventions,2,65,5,65
justification,2,65,2,65
mideast,2,65,1,65
intensify,2,65,6,65
tolerance,2,65,8,65
insurgency,2,65,5,65
extradited,2,65,2,65
ivanov,2,65,6,65
prosecuting,2,65,6,65
eradication,2,65,6,65
frontline,2,65,7,65
pledging,2,65,8,65
prevail,2,65,7,65
mahathir,2,65,4,65
unity,2,65,7,65
palestine,2,65,2,65
staunch,2,65,6,65
situation,2,65,15,65
clandestine,2,65,3,65
globalization,2,65,8,65
accusation,2,65,5,65
crusade,2,65,5,65
rooted,2,65,7,65
suspicions,2,65,3,65
toughen,2,65,1,65
crises,2,65,9,65
enduring,2,65,8,65
resolving,2,65,11,65
enhanced,2,65,10,65
europeans,2,65,14,65
racism,2,65,5,65
deportation,2,65,6,65
obstacle,2,65,13,65
rallying,2,65,9,65
condoleezza,2,65,9,65
widen,2,65,7,65
unemployment,2,65,5,65
dire,2,65,14,65
reflect,2,65,9,65
investments,2,65,0,65
felon,2,65,0,65
manslaughter,2,65,1,65
improper,2,65,0,65
modem,2,65,0,65
complaint,2,65,7,65
golden,2,65,17,65
bounced,2,65,8,65
yankee,2,65,7,65
staple,2,65,10,65
1940s,2,65,15,65
chimney,2,65,0,65
staffing,2,65,0,65
bursts,2,65,1,65
sporadic,2,65,4,65
unarmed,2,65,2,65
nut,2,65,8,65
yelling,2,65,3,65
anthem,2,65,8,65
expelled,2,65,7,65
vocal,2,65,13,65
155,2,65,3,65
diaz,2,65,0,65
sens,2,65,1,65
hmos,2,65,0,65
vetoing,2,65,0,65
indictments,2,65,5,65
rebellion,2,65,4,65
negligence,2,65,7,65
ingredients,2,65,20,65
enterprises,2,65,0,65
merck,2,65,0,65
dependent,2,65,13,65
cured,2,65,0,65
arthritis,2,65,1,65
spicy,2,65,1,65
exceeded,2,65,0,65
allergy,2,65,0,65
boundary,2,65,0,65
sour,2,65,2,65
soy,2,65,0,65
baldness,2,65,0,65
blocker,2,65,0,65
refrigerated,2,65,0,65
kursk,2,65,0,65
pasta,2,65,11,65
seas,2,65,7,65
northrop,2,65,0,65
tug,2,65,7,65
spraying,2,65,1,65
mozambique,2,65,3,65
myanmar,2,65,5,65
poorest,2,65,10,65
1953,2,65,3,65
rhetoric,2,65,3,65
buildup,2,65,7,65
hostilities,2,65,3,65
scud,2,65,0,65
diplomacy,2,65,9,65
ignite,2,65,7,65
golan,2,65,5,65
engulfed,2,65,4,65
ignited,2,65,8,65
rebuilt,2,65,14,65
disputes,2,65,10,65
protestors,2,65,4,65
defiance,2,65,5,65
strait,2,65,8,65
intensity,2,65,7,65
unilaterally,2,65,4,65
hawk,2,65,5,65
toured,2,65,18,65
demilitarized,2,65,1,65
premature,2,65,15,65
intentions,2,65,9,65
touted,2,65,13,65
drills,2,65,3,65
diesel,2,65,0,65
savings,2,65,3,65
twins,2,65,2,65
honey,2,65,2,65
underwater,2,65,4,65
dmitry,2,65,1,65
sergei,2,65,3,65
surplus,1,65,1,65
seung,1,65,1,65
infiltrated,1,65,1,65
deranged,1,65,0,65
aqsa,1,65,0,65
crazed,1,65,1,65
ajmal,1,65,0,65
agca,1,65,0,65
mehmet,1,65,3,65
barricaded,1,65,0,65
hooded,1,65,2,65
hui,1,65,3,65
accomplice,1,65,2,65
tackled,1,65,6,65
apprehended,1,65,3,65
accomplices,1,65,3,65
cafeteria,1,65,5,65
lecture,1,65,7,65
norris,1,65,0,65
matthew,1,65,12,65
cottage,1,65,0,65
sneaked,1,65,1,65
imran,1,65,1,65
ala,1,65,0,65
withheld,1,65,0,65
unsure,1,65,8,65
benny,1,65,1,65
glanced,1,65,1,65
ordonez,1,65,0,65
tupolev,1,65,0,65
zenden,1,65,0,65
mesa,1,65,1,65
gallon,1,65,1,65
tapas,1,65,1,65
richardson,1,65,18,65
wile,1,65,0,65
coyote,1,65,2,65
alberto,1,65,1,65
mascot,1,65,4,65
goalie,1,65,2,65
endowment,1,65,0,65
malvo,1,65,0,65
djindjic,1,65,0,65
terrorizing,1,65,1,65
moose,1,65,5,65
roving,1,65,3,65
spotter,1,65,0,65
perch,1,65,0,65
platoon,1,65,2,65
conrad,1,65,0,65
barnett,1,65,0,65
ashby,1,65,0,65
twists,1,65,1,65
airliners,1,65,1,65
equatorial,1,65,3,65
convoluted,1,65,3,65
burial,1,65,2,65
thickens,1,65,2,65
hatching,1,65,1,65
destabilize,1,65,0,65
foiling,1,65,0,65
disrupted,1,65,3,65
destabilization,1,65,0,65
landmarks,1,65,1,65
revolves,1,65,2,65
transatlantic,1,65,3,65
predictable,1,65,3,65
yousef,1,65,2,65
unfolds,1,65,3,65
megawati,1,65,3,65
summaries,1,65,0,65
conspirators,1,65,2,65
uncover,1,65,5,65
informant,1,65,1,65
strands,1,65,1,65
unseat,1,65,5,65
intricate,1,65,5,65
threads,1,65,0,65
narrative,1,65,10,65
guinea,1,65,7,65
gloria,1,65,3,65
thickened,1,65,0,65
concocted,1,65,1,65
strasbourg,1,65,7,65
parcel,1,65,5,65
smear,1,65,9,65
intriguing,1,65,10,65
thatcher,1,65,1,65
absurd,1,65,5,65
suspense,1,65,4,65
thicken,1,65,0,65
revelations,1,65,4,65
fidel,1,65,10,65
improbable,1,65,0,65
outlines,1,65,0,65
unbelievable,1,65,0,65
spoil,1,65,0,65
sitcom,1,65,0,65
murky,1,65,0,65
sears,1,65,0,65
estrada,1,65,0,65
275,1,65,0,65
devise,1,65,0,65
visual,1,65,1,65
imagined,1,65,14,65
audiences,1,65,9,65
herald,1,65,10,65
waterfront,1,65,0,65
bunny,1,65,1,65
strauss,1,65,1,65
homes,1,65,10,65
wet,1,65,3,65
armand,1,65,1,65
sledge,1,65,1,65
mc,1,65,1,65
chisel,1,65,2,65
anvil,1,65,1,65
claw,1,65,3,65
zevulun,1,65,0,65
peen,1,65,0,65
throwers,1,65,0,65
auctioneer,1,65,0,65
discus,1,65,0,65
koji,1,65,1,65
bonnie,1,65,0,65
sotheby,1,65,0,65
swastika,1,65,0,65
cutler,1,65,0,65
moreno,1,65,0,65
curator,1,65,0,65
bankruptcy,1,65,2,65
leonardo,1,65,0,65
greenhouse,1,65,0,65
chips,1,65,1,65
daimlerchrysler,1,65,0,65
philanthropist,1,65,1,65
roush,1,65,1,65
overtime,1,65,1,65
napster,1,65,1,65
neared,1,65,0,65
folders,1,65,1,65
klugman,1,65,0,65
aamir,1,65,0,65
ranford,1,65,1,65
petitions,1,65,1,65
grassley,1,65,0,65
sohail,1,65,0,65
tendinitis,1,65,0,65
waistband,1,65,0,65
morton,1,65,0,65
melt,1,65,0,65
qin,1,65,1,65
verdens,1,65,0,65
crips,1,65,0,65
rapes,1,65,2,65
zetas,1,65,1,65
bandidos,1,65,0,65
raping,1,65,5,65
salvatrucha,1,65,0,65
meinhof,1,65,0,65
mungiki,1,65,0,65
homicides,1,65,0,65
bloods,1,65,0,65
kool,1,65,3,65
robberies,1,65,2,65
rampart,1,65,0,65
mara,1,65,4,65
arellano,1,65,0,65
bangers,1,65,1,65
underworld,1,65,3,65
graffiti,1,65,4,65
