context,n_pos,total_pos,n_neg,total_neg
texas,1,3,2,3
clinton,1,3,2,3
opens,1,3,2,3
proceedings,1,3,2,3
averted,1,3,1,3
giant,1,3,2,3
giants,1,3,2,3
cup,1,3,2,3
creative,1,3,2,3
topol,1,3,2,3
jittery,1,3,0,3
pancuronium,1,3,0,3
jolted,1,3,0,3
vegetables,1,3,0,3
jumped,1,3,0,3
kryptonite,1,3,0,3
mammogram,1,3,0,3
managers,1,3,0,3
displays,1,3,0,3
thorazine,1,3,0,3
seasoned,1,3,0,3
throws,1,3,0,3
margin,1,3,0,3
doom,1,3,0,3
leicester,1,3,0,3
drivel,1,3,0,3
precision,1,3,0,3
savor,1,3,0,3
laptop,1,3,0,3
panache,1,3,0,3
savage,1,3,0,3
prepares,1,3,0,3
awoke,1,3,0,3
downed,1,3,0,3
individualism,1,3,0,3
capstone,1,3,0,3
geopolitical,1,3,0,3
cilantro,1,3,0,3
unreality,1,3,0,3
exploration,1,3,0,3
gramme,1,3,0,3
reggae,1,3,0,3
goers,1,3,0,3
reverence,1,3,0,3
extrapolate,1,3,0,3
mozart,1,3,0,3
glamor,1,3,0,3
resumed,1,3,0,3
comparatively,1,3,0,3
underway,1,3,0,3
commercially,1,3,0,3
fictional,1,3,0,3
beating,1,3,0,3
resignation,1,3,0,3
colourless,1,3,0,3
mysticism,1,3,0,3
fosamax,1,3,0,3
payback,1,3,0,3
spontaneity,1,3,0,3
58,1,3,0,3
cognac,1,3,0,3
chopped,1,3,0,3
executioners,1,3,0,3
intuition,1,3,0,3
prudence,1,3,0,3
storm,1,3,0,3
emits,1,3,0,3
paralyzing,1,3,0,3
normalcy,1,3,0,3
empowerment,1,3,0,3
sparing,1,3,0,3
inhale,1,3,0,3
bravura,1,3,0,3
auld,1,3,0,3
physicist,1,3,0,3
fluoxetine,1,3,0,3
232,1,3,0,3
epsom,1,3,0,3
photos,1,3,0,3
mingling,1,3,0,3
quickness,1,3,0,3
hypocrisy,1,3,0,3
parmesan,1,3,0,3
risperdal,1,3,0,3
hooks,1,3,0,3
atlantic,1,3,0,3
rimonabant,1,3,0,3
wintry,1,3,0,3
zyban,1,3,0,3
anabolic,1,3,0,3
semen,1,3,0,3
convict,1,3,0,3
wizardry,1,3,0,3
customize,1,3,0,3
zing,1,3,0,3
sites,1,3,0,3
sickening,1,3,0,3
selfish,1,3,0,3
onstage,1,3,0,3
wyeth,1,3,0,3
beginner,1,3,0,3
wizards,1,3,0,3
wry,1,3,0,3
sentimentality,1,3,0,3
sexiness,1,3,0,3
approval,1,3,4,3
return,1,3,4,3
liquor,1,3,3,3
familiar,1,3,5,3
urged,1,3,5,3
spring,1,3,5,3
occur,1,3,4,3
set,1,3,4,3
continued,1,3,5,3
stimulate,1,3,5,3
knew,1,3,5,3
emerged,1,3,5,3
indicated,1,3,4,3
drop,1,3,5,3
place,1,3,5,3
affected,1,3,5,3
diagnosed,1,3,3,3
plain,1,3,3,3
62,1,3,2,3
matched,1,3,2,3
corporate,1,3,3,3
away,1,3,3,3
range,1,3,3,3
knows,1,3,3,3
cool,1,3,3,3
packaging,1,3,2,3
sharply,1,3,3,3
periodic,1,3,3,3
lesson,1,3,3,3
assumed,1,3,2,3
releasing,1,3,2,3
maintain,1,3,3,3
reading,1,3,2,3
buys,1,3,3,3
crucial,1,3,3,3
readers,1,3,3,3
east,1,3,3,3
reach,1,3,3,3
plans,1,3,3,3
hip,1,3,3,3
athlete,1,3,2,3
affordable,1,3,3,3
eggs,1,3,3,3
conscious,1,3,2,3
antibody,1,3,3,3
metal,1,3,3,3
tv,1,3,2,3
internet,1,3,3,3
superior,1,3,3,3
exercises,1,3,3,3
insurance,1,3,3,3
stored,1,3,3,3
impossible,1,3,3,3
picking,1,3,2,3
justified,1,3,2,3
38,1,3,3,3
author,1,3,3,3
facing,1,3,3,3
dance,1,3,3,3
beautiful,1,3,3,3
ingestion,1,3,2,3
negative,1,3,3,3
michael,1,3,3,3
families,1,3,3,3
dallas,1,3,3,3
prolong,1,3,3,3
everybody,1,3,3,3
verify,1,3,2,3
brief,1,3,2,3
nonsense,1,3,2,3
speak,1,3,3,3
seriously,1,3,3,3
enormous,1,3,3,3
appreciate,1,3,2,3
ultimately,1,3,3,3
1996,1,3,3,3
humidity,1,3,3,3
avoided,1,3,2,3
folks,1,3,3,3
yield,1,3,3,3
era,1,3,2,3
fluid,1,3,1,3
demonstrated,1,3,3,3
benign,1,3,3,3
ideological,1,3,2,3
genuine,1,3,3,3
guaranteed,1,3,3,3
whenever,1,3,3,3
reform,1,3,3,3
went,1,3,3,3
seeing,1,3,3,3
gradual,1,3,3,3
policy,1,3,3,3
lyme,1,3,3,3
altitude,1,3,3,3
dollar,1,3,3,3
mood,1,3,3,3
thinks,1,3,3,3
diverse,1,3,3,3
mr,1,3,3,3
thank,1,3,2,3
germs,1,3,3,3
glasses,1,3,3,3
mortality,1,3,3,3
glucose,1,3,3,3
point,1,3,3,3
circumstances,1,3,3,3
gland,1,3,3,3
york,1,3,6,3
start,1,3,6,3
170,1,3,0,3
bpa,1,3,0,3
wallace,1,3,1,3
singing,1,3,1,3
hurwitz,1,3,0,3
democrats,1,3,1,3
explosive,1,3,0,3
18th,1,3,0,3
greenspan,1,3,1,3
channels,1,3,1,3
battled,1,3,1,3
jan,1,3,1,3
spiral,1,3,1,3
longing,1,3,0,3
inhalation,1,3,1,3
problematic,1,3,1,3
grief,1,3,1,3
mall,1,3,0,3
collections,1,3,1,3
waged,1,3,0,3
chan,1,3,1,3
adderall,1,3,0,3
specified,1,3,1,3
nights,1,3,0,3
melancholy,1,3,1,3
dissolve,1,3,1,3
ol,1,3,0,3
sexy,1,3,0,3
iaea,1,3,1,3
roller,1,3,1,3
capitalist,1,3,1,3
australians,1,3,1,3
accent,1,3,1,3
zithromax,1,3,0,3
fluoride,1,3,1,3
enthusiastic,1,3,1,3
humble,1,3,1,3
segment,1,3,1,3
forecasters,1,3,1,3
pluck,1,3,0,3
jokingly,1,3,0,3
theater,1,3,0,3
adam,1,3,0,3
anecdotal,1,3,0,3
glutamate,1,3,0,3
roy,1,3,1,3
retained,1,3,1,3
complacency,1,3,0,3
bearing,1,3,1,3
provocation,1,3,1,3
juicy,1,3,1,3
farber,1,3,0,3
shareholders,1,3,1,3
awaited,1,3,1,3
dna,1,3,1,3
diphtheria,1,3,1,3
halved,1,3,0,3
shared,1,3,1,3
ultraviolet,1,3,0,3
johnny,1,3,1,3
senate,1,3,1,3
rot,1,3,1,3
reply,1,3,1,3
tale,1,3,1,3
victory,1,3,1,3
alliance,1,3,0,3
unsettling,1,3,1,3
narcissism,1,3,1,3
shoppers,1,3,0,3
ultrasound,1,3,1,3
maintained,1,3,0,3
csl,1,3,1,3
devastation,1,3,1,3
inflict,1,3,1,3
warfare,1,3,0,3
pipeline,1,3,0,3
enjoys,1,3,1,3
goodwill,1,3,1,3
train,1,3,1,3
middle,1,3,1,3
counselors,1,3,1,3
sticker,1,3,0,3
submitted,1,3,1,3
lupron,1,3,0,3
shakespeare,1,3,1,3
cyber,1,3,0,3
comforting,1,3,0,3
makeup,1,3,1,3
wrapping,1,3,1,3
phonics,1,3,0,3
nbc,1,3,1,3
split,1,3,1,3
nba,1,3,1,3
refuge,1,3,0,3
integrilin,1,3,1,3
olds,1,3,1,3
stiffer,1,3,1,3
innocence,1,3,1,3
input,1,3,1,3
describes,1,3,1,3
xinhua,1,3,1,3
inquiry,1,3,1,3
pulmonary,1,3,1,3
authoritarianism,1,3,0,3
stimulates,1,3,1,3
gro,1,3,0,3
expertise,1,3,1,3
insider,1,3,1,3
cartoon,1,3,0,3
experimented,1,3,0,3
pungent,1,3,1,3
splash,1,3,1,3
ceremony,1,3,1,3
expects,1,3,1,3
despair,1,3,1,3
accidentally,1,3,0,3
superstar,1,3,1,3
speeches,1,3,0,3
loves,1,3,1,3
firsthand,1,3,1,3
coloring,1,3,1,3
carbohydrates,1,3,1,3
brazil,1,3,0,3
shook,1,3,0,3
projection,1,3,1,3
dispenser,1,3,1,3
spectacular,1,3,1,3
robin,1,3,1,3
twin,1,3,1,3
citrus,1,3,1,3
euro1,1,3,1,3
reversed,1,3,1,3
imagery,1,3,1,3
sugary,1,3,1,3
bengals,1,3,1,3
aesthetic,1,3,1,3
stylish,1,3,1,3
automated,1,3,1,3
supervise,1,3,1,3
ridicule,1,3,1,3
transplantation,1,3,1,3
turnaround,1,3,0,3
49ers,1,3,1,3
caribbean,1,3,0,3
millionaire,1,3,0,3
speculative,1,3,1,3
accompanying,1,3,1,3
finasteride,1,3,1,3
intoxicating,1,3,1,3
con,1,3,0,3
voter,1,3,1,3
daring,1,3,1,3
interrupt,1,3,1,3
confusion,1,3,1,3
interview,1,3,1,3
curtailed,1,3,0,3
relapsed,1,3,0,3
60s,1,3,0,3
predicting,1,3,1,3
acomplia,1,3,0,3
spurs,1,3,0,3
astronaut,1,3,0,3
uv,1,3,0,3
modernity,1,3,0,3
porter,1,3,0,3
ball,1,3,1,3
astrazeneca,1,3,1,3
sonics,1,3,1,3
chilly,1,3,0,3
americanism,1,3,0,3
brisk,1,3,0,3
appearances,1,3,0,3
nudity,1,3,0,3
dec,1,3,1,3
backup,1,3,1,3
duval,1,3,1,3
undergoes,1,3,1,3
rapper,1,3,1,3
dollop,1,3,0,3
cruise,1,3,1,3
clever,1,3,0,3
holding,1,3,1,3
eighth,1,3,1,3
plethora,1,3,0,3
contentious,1,3,1,3
hiroshima,1,3,1,3
dining,1,3,1,3
dimmed,1,3,0,3
statistically,1,3,1,3
delicious,1,3,0,3
crixivan,1,3,0,3
astronauts,1,3,1,3
donovan,1,3,0,3
dvd,1,3,1,3
assumptions,1,3,1,3
doled,1,3,1,3
nyquil,1,3,1,3
throwing,1,3,1,3
observe,1,3,1,3
generated,1,3,1,3
liberalism,1,3,0,3
uranium,1,3,1,3
balanced,1,3,1,3
consolation,1,3,1,3
manning,1,3,0,3
thousand,1,3,1,3
thoughts,1,3,0,3
manic,1,3,1,3
likes,1,3,1,3
creatine,1,3,0,3
lined,1,3,1,3
lineup,1,3,0,3
sunny,1,3,0,3
slash,1,3,1,3
unions,1,3,1,3
recipient,1,3,1,3
arsenal,1,3,1,3
pravastatin,1,3,1,3
schooling,1,3,0,3
gauge,1,3,1,3
duck,1,3,1,3
marburg,1,3,1,3
harry,1,3,0,3
realizes,1,3,1,3
cinema,1,3,1,3
leprosy,1,3,1,3
pleasure,1,3,1,3
sober,1,3,1,3
ppa,1,3,1,3
buster,1,3,1,3
atmosphere,1,3,1,3
108,1,3,0,3
reminding,1,3,1,3
cookies,1,3,0,3
keynesian,1,3,1,3
admits,1,3,1,3
oriented,1,3,1,3
presume,1,3,1,3
sadness,1,3,1,3
birds,1,3,1,3
survivor,1,3,0,3
sacrifice,1,3,1,3
rally,1,3,1,3
wave,1,3,1,3
canadians,1,3,0,3
allege,1,3,1,3
location,1,3,0,3
scrape,1,3,1,3
mdma,1,3,1,3
sadism,1,3,1,3
arrival,1,3,1,3
russian,1,3,1,3
validation,1,3,1,3
variation,1,3,1,3
awake,1,3,0,3
negativity,1,3,1,3
paprika,1,3,1,3
sprinkling,1,3,1,3
upgrade,1,3,1,3
loaded,1,3,1,3
atomic,1,3,1,3
1980s,1,3,4,3
license,1,3,3,3
entirely,1,3,4,3
suddenly,1,3,4,3
supervision,1,3,3,3
raise,1,3,4,3
predict,1,3,4,3
managed,1,3,4,3
explained,1,3,4,3
furthermore,1,3,3,3
balance,1,3,4,3
exactly,1,3,4,3
artificial,1,3,4,3
basis,1,3,4,3
symptom,1,3,4,3
executive,1,3,4,3
reduction,1,3,4,3
consists,1,3,4,3
internal,1,3,4,3
begin,1,3,4,3
herb,1,3,4,3
sea,1,3,4,3
bag,1,3,4,3
subsequent,1,3,4,3
reflect,1,3,3,3
aged,1,3,3,3
mainly,1,3,3,3
chose,1,3,4,3
capable,1,3,3,3
trip,1,3,4,3
viewed,1,3,4,3
automatically,1,3,4,3
trigger,1,3,4,3
controversy,1,3,4,3
project,1,3,4,3
lie,1,3,4,3
hit,1,3,4,3
break,1,3,4,3
minimize,1,3,4,3
stressed,1,3,4,3
success,1,3,4,3
hopkins,1,3,2,3
michigan,1,3,1,3
communist,1,3,2,3
greece,1,3,2,3
deal,1,3,2,3
refinement,1,3,1,3
compelled,1,3,1,3
peer,1,3,2,3
headed,1,3,2,3
owe,1,3,2,3
yang,1,3,2,3
sprayed,1,3,1,3
penalties,1,3,1,3
genre,1,3,1,3
relaxant,1,3,2,3
sprays,1,3,2,3
chased,1,3,1,3
bare,1,3,2,3
reasonably,1,3,1,3
definition,1,3,2,3
chemistry,1,3,1,3
recover,1,3,2,3
formidable,1,3,2,3
income,1,3,1,3
generating,1,3,2,3
stability,1,3,2,3
incurable,1,3,2,3
closed,1,3,1,3
troubling,1,3,1,3
paying,1,3,2,3
fatigue,1,3,2,3
microbes,1,3,2,3
grandmother,1,3,2,3
indication,1,3,1,3
cement,1,3,2,3
closer,1,3,2,3
reasoned,1,3,2,3
greens,1,3,1,3
glucosamine,1,3,2,3
flushed,1,3,2,3
females,1,3,2,3
frustrated,1,3,2,3
flashes,1,3,2,3
minerals,1,3,2,3
freshly,1,3,1,3
89,1,3,2,3
shoes,1,3,2,3
quarterback,1,3,2,3
college,1,3,2,3
friends,1,3,1,3
verification,1,3,2,3
persisted,1,3,2,3
fitness,1,3,2,3
shower,1,3,2,3
fruits,1,3,1,3
guidance,1,3,2,3
arguing,1,3,1,3
penalty,1,3,1,3
technical,1,3,2,3
abdomen,1,3,2,3
nasa,1,3,2,3
unwittingly,1,3,2,3
cities,1,3,2,3
changing,1,3,1,3
daytime,1,3,2,3
golfer,1,3,2,3
paul,1,3,2,3
sport,1,3,2,3
republican,1,3,2,3
frank,1,3,1,3
hits,1,3,2,3
copper,1,3,2,3
decline,1,3,2,3
unveiled,1,3,2,3
vaginal,1,3,2,3
represent,1,3,2,3
hoffman,1,3,2,3
citigroup,1,3,1,3
recurring,1,3,2,3
claritin,1,3,2,3
relaxation,1,3,2,3
guarantee,1,3,2,3
happen,1,3,2,3
stewart,1,3,1,3
represented,1,3,2,3
hardship,1,3,2,3
shame,1,3,1,3
recognize,1,3,2,3
dependable,1,3,1,3
military,1,3,2,3
peppers,1,3,2,3
chloroquine,1,3,2,3
height,1,3,2,3
milder,1,3,2,3
punishment,1,3,2,3
sprinkled,1,3,1,3
fertility,1,3,1,3
hearted,1,3,1,3
wright,1,3,2,3
implement,1,3,2,3
assured,1,3,2,3
hgh,1,3,2,3
nations,1,3,2,3
patriots,1,3,1,3
moxie,1,3,1,3
chill,1,3,2,3
cheney,1,3,1,3
raiders,1,3,1,3
phenobarbital,1,3,2,3
undergone,1,3,2,3
column,1,3,2,3
mutation,1,3,2,3
implant,1,3,2,3
stadium,1,3,2,3
stern,1,3,1,3
arrives,1,3,2,3
milwaukee,1,3,1,3
turner,1,3,2,3
foul,1,3,2,3
squeeze,1,3,2,3
survivors,1,3,2,3
happens,1,3,2,3
abbott,1,3,2,3
provoke,1,3,1,3
walking,1,3,2,3
parks,1,3,2,3
espresso,1,3,2,3
iraq,1,3,2,3
ireland,1,3,2,3
literacy,1,3,1,3
portrayed,1,3,2,3
listening,1,3,2,3
profits,1,3,1,3
accompanied,1,3,2,3
downward,1,3,1,3
thompson,1,3,2,3
outsider,1,3,2,3
environmentalists,1,3,1,3
bull,1,3,2,3
welcomed,1,3,2,3
japan,1,3,2,3
thousands,1,3,2,3
scare,1,3,2,3
scores,1,3,1,3
slightest,1,3,1,3
desperation,1,3,2,3
crash,1,3,1,3
intermediate,1,3,2,3
contact,1,3,1,3
alarm,1,3,1,3
simultaneously,1,3,1,3
introducing,1,3,1,3
ritual,1,3,2,3
invariably,1,3,2,3
projected,1,3,2,3
destructive,1,3,2,3
conclude,1,3,1,3
vulnerability,1,3,1,3
lobbying,1,3,2,3
jefferson,1,3,1,3
bureaucracy,1,3,2,3
sorrow,1,3,2,3
subtle,1,3,1,3
sox,1,3,2,3
anaesthetic,1,3,1,3
dutch,1,3,1,3
electricity,1,3,2,3
planned,1,3,2,3
elbow,1,3,2,3
congressional,1,3,2,3
difficulty,1,3,2,3
labour,1,3,1,3
acknowledged,1,3,2,3
tightening,1,3,1,3
officer,1,3,2,3
sensors,1,3,1,3
sampras,1,3,1,3
supplementation,1,3,2,3
cabin,1,3,2,3
consequence,1,3,2,3
mexican,1,3,1,3
empathy,1,3,1,3
organizers,1,3,2,3
substitutes,1,3,2,3
meat,1,3,2,3
parasite,1,3,1,3
serotonin,1,3,1,3
tossed,1,3,1,3
prilosec,1,3,2,3
confronted,1,3,1,3
surprise,1,3,2,3
juvenile,1,3,2,3
previous,1,3,1,3
symbol,1,3,2,3
kansas,1,3,2,3
anticipated,1,3,2,3
weed,1,3,2,3
wedding,1,3,1,3
tonight,1,3,1,3
prevail,1,3,1,3
rocky,1,3,1,3
australia,1,3,2,3
innovation,1,3,2,3
nets,1,3,2,3
slowdown,1,3,2,3
brushed,1,3,1,3
disc,1,3,1,3
outbreaks,1,3,2,3
institutional,1,3,1,3
prospective,1,3,1,3
stories,1,3,2,3
virginia,1,3,1,3
innovative,1,3,1,3
lynch,1,3,2,3
vision,1,3,2,3
insecurity,1,3,2,3
facial,1,3,2,3
completing,1,3,2,3
cowboys,1,3,1,3
prospect,1,3,2,3
explicitly,1,3,2,3
installment,1,3,1,3
sustainable,1,3,2,3
insanity,1,3,2,3
newcomers,1,3,1,3
partisan,1,3,2,3
merger,1,3,2,3
submit,1,3,2,3
pocket,1,3,1,3
theoretically,1,3,1,3
seattle,1,3,2,3
compliance,1,3,2,3
proteins,1,3,2,3
billed,1,3,2,3
101,1,3,1,3
tries,1,3,2,3
owners,1,3,1,3
revealing,1,3,1,3
inhibitor,1,3,1,3
integration,1,3,1,3
dish,1,3,2,3
below,1,3,2,3
travel,1,3,2,3
dishes,1,3,1,3
security,1,3,2,3
stupidity,1,3,2,3
stupid,1,3,1,3
australian,1,3,1,3
virtually,1,3,5,3
linked,1,3,4,3
1960s,1,3,5,3
raised,1,3,5,3
mid,1,3,5,3
touch,1,3,5,3
published,1,3,5,3
monday,1,3,5,3
27,1,3,4,3
quite,1,3,5,3
afford,1,3,5,3
resulted,1,3,5,3
plants,1,3,5,3
tastes,1,3,3,3
eat,1,3,4,3
populations,1,3,4,3
overall,1,3,5,3
77,1,3,5,3
lost,1,3,5,3
advertised,1,3,5,3
leadership,1,3,3,3
disaster,1,3,3,3
leave,1,3,3,3
critically,1,3,2,3
relied,1,3,2,3
muscles,1,3,3,3
delay,1,3,3,3
appear,1,3,3,3
gap,1,3,3,3
music,1,3,3,3
marketplace,1,3,3,3
precautions,1,3,2,3
continues,1,3,3,3
heavily,1,3,3,3
assure,1,3,2,3
funded,1,3,3,3
assume,1,3,3,3
shelf,1,3,3,3
1987,1,3,3,3
citizens,1,3,3,3
dosing,1,3,3,3
consult,1,3,2,3
thirds,1,3,2,3
lawsuit,1,3,2,3
bryant,1,3,2,3
domestic,1,3,2,3
handing,1,3,2,3
recurrence,1,3,3,3
recession,1,3,3,3
region,1,3,3,3
regional,1,3,3,3
gut,1,3,3,3
annually,1,3,3,3
articles,1,3,3,3
shocking,1,3,3,3
somehow,1,3,3,3
send,1,3,3,3
poorly,1,3,2,3
anywhere,1,3,3,3
stages,1,3,3,3
declared,1,3,3,3
wishing,1,3,3,3
bruising,1,3,2,3
deciding,1,3,3,3
swift,1,3,3,3
nutritional,1,3,3,3
st,1,3,3,3
drugstore,1,3,2,3
gender,1,3,3,3
standing,1,3,3,3
books,1,3,3,3
19th,1,3,3,3
pose,1,3,3,3
beans,1,3,3,3
threat,1,3,2,3
potency,1,3,3,3
paid,1,3,3,3
shield,1,3,3,3
hbo,1,3,2,3
recall,1,3,3,3
constitute,1,3,3,3
players,1,3,3,3
counts,1,3,3,3
programme,1,3,2,3
conclusions,1,3,3,3
bout,1,3,3,3
step,1,3,3,3
traffic,1,3,2,3
progress,1,3,3,3
detail,1,3,3,3
event,1,3,3,3
simplest,1,3,3,3
conceivable,1,3,2,3
africans,1,3,3,3
fine,1,3,3,3
prompting,1,3,3,3
chances,1,3,3,3
flight,1,3,2,3
shrinking,1,3,3,3
entry,1,3,2,3
hundreds,1,3,3,3
noble,1,3,2,3
attempted,1,3,3,3
analyst,1,3,2,3
techniques,1,3,3,3
episodes,1,3,2,3
curb,1,3,3,3
takeover,1,3,3,3
demonstrate,1,3,2,3
nih,1,3,3,3
com,1,3,3,3
impact,1,3,3,3
worries,1,3,2,3
feels,1,3,3,3
passing,1,3,3,3
trend,1,3,2,3
initiative,1,3,3,3
sexual,1,3,3,3
deprived,1,3,2,3
returns,1,3,2,3
psychiatric,1,3,3,3
individually,1,3,2,3
tropical,1,3,3,3
retirement,1,3,3,3
false,1,3,3,3
proves,1,3,3,3
olympic,1,3,2,3
turning,1,3,3,3
carrying,1,3,3,3
phenomenon,1,3,3,3
bowl,1,3,3,3
31,1,3,3,3
customers,1,3,3,3
shampoo,1,3,3,3
institutes,1,3,3,3
carry,1,3,3,3
expectations,1,3,3,3
mike,1,3,3,3
dawn,1,3,3,3
tomorrow,1,3,3,3
rarely,1,3,3,3
eli,1,3,2,3
notes,1,3,3,3
opt,1,3,3,3
soy,1,3,3,3
camera,1,3,2,3
president,1,3,3,3
jeffrey,1,3,3,3
kings,1,3,2,3
matters,1,3,3,3
kids,1,3,3,3
forth,1,3,3,3
conjunction,1,3,3,3
peak,1,3,2,3
skeptical,1,3,3,3
childbirth,1,3,3,3
begun,1,3,2,3
editorial,1,3,3,3
hike,1,3,3,3
contracted,1,3,3,3
backing,1,3,3,3
preliminary,1,3,2,3
efficiency,1,3,3,3
remain,1,3,3,3
basic,1,3,3,3
ratings,1,3,3,3
run,1,3,3,3
viruses,1,3,3,3
candidate,1,3,2,3
round,1,3,2,3
jobs,1,3,3,3
washing,1,3,3,3
forced,1,3,3,3
jerry,1,3,3,3
checking,1,3,2,3
lacking,1,3,4,3
trust,1,3,4,3
opposed,1,3,4,3
pull,1,3,4,3
understanding,1,3,4,3
identify,1,3,4,3
hint,1,3,4,3
monitoring,1,3,3,3
pennsylvania,1,3,4,3
cow,1,3,4,3
magazine,1,3,4,3
preparation,1,3,3,3
largely,1,3,4,3
countries,1,3,4,3
belt,1,3,4,3
chain,1,3,3,3
translate,1,3,4,3
locally,1,3,4,3
statement,1,3,4,3
aware,1,3,4,3
chosen,1,3,3,3
happened,1,3,3,3
tends,1,3,4,3
pepto,1,3,3,3
careful,1,3,4,3
brazilian,1,3,3,3
left,1,3,4,3
shrink,1,3,4,3
guy,1,3,4,3
saving,1,3,4,3
franchise,1,3,4,3
vigor,1,3,3,3
occurs,1,3,4,3
emergence,1,3,4,3
residents,1,3,3,3
somebody,1,3,4,3
wars,1,3,3,3
continuing,1,3,4,3
conducted,1,3,4,3
rely,1,3,4,3
element,1,3,3,3
risky,1,3,4,3
nationally,1,3,4,3
answer,1,3,4,3
confirm,1,3,4,3
altogether,1,3,4,3
parents,1,3,4,3
repeatedly,1,3,4,3
worry,1,3,4,3
terrorists,1,3,1,3
remind,1,3,1,3
sarcastic,1,3,1,3
yeah,1,3,1,3
showers,1,3,1,3
renewed,1,3,1,3
martinis,1,3,1,3
methyl,1,3,1,3
cheek,1,3,1,3
lactose,1,3,1,3
syndicated,1,3,1,3
apprehension,1,3,1,3
august,1,3,1,3
profile,1,3,1,3
calendar,1,3,1,3
rolls,1,3,1,3
steadily,1,3,1,3
forensic,1,3,1,3
weakest,1,3,1,3
reopro,1,3,1,3
forgiveness,1,3,1,3
calculation,1,3,1,3
cd4,1,3,1,3
sprewell,1,3,1,3
stayed,1,3,1,3
salvation,1,3,1,3
economics,1,3,1,3
negligence,1,3,1,3
familiarity,1,3,1,3
tinkering,1,3,1,3
caveats,1,3,1,3
admiration,1,3,1,3
ericsson,1,3,1,3
specify,1,3,1,3
vintage,1,3,1,3
vaccinia,1,3,1,3
considerably,1,3,1,3
persona,1,3,1,3
rationed,1,3,1,3
67,1,3,1,3
counteract,1,3,1,3
tie,1,3,1,3
reluctantly,1,3,1,3
frills,1,3,1,3
sensible,1,3,1,3
shattering,1,3,1,3
savvy,1,3,1,3
outrageous,1,3,1,3
highlights,1,3,1,3
shed,1,3,1,3
practically,1,3,1,3
pasteur,1,3,1,3
154,1,3,1,3
surrounded,1,3,1,3
protocols,1,3,1,3
unadulterated,1,3,1,3
caustic,1,3,1,3
retina,1,3,1,3
earthy,1,3,1,3
nile,1,3,1,3
fractures,1,3,0,3
240,1,3,1,3
iq,1,3,1,3
rapid,1,3,1,3
rogue,1,3,1,3
anticoagulants,1,3,1,3
valentine,1,3,1,3
bitters,1,3,1,3
deteriorate,1,3,1,3
establishing,1,3,1,3
debating,1,3,1,3
teaching,1,3,1,3
uncontrolled,1,3,1,3
melanoma,1,3,1,3
freeze,1,3,1,3
retain,1,3,1,3
resuming,1,3,1,3
southern,1,3,1,3
alerting,1,3,1,3
convey,1,3,1,3
victorian,1,3,1,3
endowed,1,3,1,3
philosophical,1,3,1,3
meanwhile,1,3,1,3
placenta,1,3,1,3
workout,1,3,1,3
rubella,1,3,1,3
indicators,1,3,1,3
filmmaker,1,3,1,3
spark,1,3,1,3
indictment,1,3,1,3
kagan,1,3,1,3
awaits,1,3,1,3
rumors,1,3,1,3
nitric,1,3,1,3
anticipation,1,3,1,3
meager,1,3,1,3
fathers,1,3,0,3
vertigo,1,3,1,3
53,1,3,0,3
psychosis,1,3,1,3
tourism,1,3,1,3
cumin,1,3,1,3
conducting,1,3,1,3
nodes,1,3,1,3
inconclusive,1,3,1,3
streptokinase,1,3,1,3
wizard,1,3,1,3
breathed,1,3,1,3
parenting,1,3,1,3
enlightenment,1,3,1,3
inch,1,3,1,3
confirming,1,3,1,3
cereal,1,3,1,3
touches,1,3,1,3
probe,1,3,1,3
fervent,1,3,1,3
warmth,1,3,1,3
pathways,1,3,1,3
punk,1,3,1,3
purest,1,3,1,3
royal,1,3,1,3
josie,1,3,1,3
envision,1,3,1,3
journalists,1,3,1,3
syndicate,1,3,1,3
colour,1,3,1,3
immigrant,1,3,1,3
meyers,1,3,1,3
floods,1,3,1,3
capabilities,1,3,1,3
equity,1,3,1,3
inert,1,3,1,3
audiences,1,3,1,3
dialysis,1,3,1,3
preservative,1,3,1,3
quirky,1,3,1,3
diamondbacks,1,3,1,3
flush,1,3,1,3
steep,1,3,1,3
vehicle,1,3,1,3
representation,1,3,1,3
electrical,1,3,1,3
countrymen,1,3,1,3
supplemental,1,3,1,3
celebrating,1,3,1,3
vaunted,1,3,1,3
dead,1,3,1,3
architect,1,3,1,3
ibm,1,3,1,3
flooding,1,3,1,3
reservations,1,3,1,3
farther,1,3,1,3
kettering,1,3,1,3
yields,1,3,1,3
episode,1,3,1,3
procure,1,3,1,3
mayo,1,3,1,3
campus,1,3,1,3
quasi,1,3,1,3
patrons,1,3,1,3
surrendered,1,3,1,3
emerges,1,3,0,3
betting,1,3,1,3
venture,1,3,1,3
minimizing,1,3,1,3
celexa,1,3,1,3
israelis,1,3,1,3
celebration,1,3,1,3
collecting,1,3,1,3
contractor,1,3,1,3
functioning,1,3,1,3
intel,1,3,1,3
warden,1,3,1,3
transfusions,1,3,1,3
dispenses,1,3,0,3
styles,1,3,1,3
cia,1,3,1,3
observers,1,3,1,3
interventions,1,3,1,3
monsanto,1,3,1,3
schoolchildren,1,3,1,3
anniversary,1,3,1,3
monstrous,1,3,1,3
aloud,1,3,1,3
loudly,1,3,0,3
insertion,1,3,1,3
adhere,1,3,1,3
recreation,1,3,1,3
dot,1,3,1,3
unveiling,1,3,1,3
artists,1,3,1,3
arvs,1,3,1,3
dismiss,1,3,1,3
