pair,label,prop-specific,non-specific,p,l,n,i,r,b,u
"('female', 'nymph')",pos,1.5,9.5,1.0,0.5,0.0,7.5,0.0,2.0,35.0
"('female', 'goddess')",pos,1.5,11.0,1.0,0.5,0.0,7.5,0.0,3.5,21.0
"('female', 'dame')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"('female', 'danseuse')",pos,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0
"('female', 'lassie')",pos,0.6666666666666666,4.333333333333333,0.6666666666666666,0.0,0.0,2.3333333333333335,0.0,2.0,29.333333333333332
"('female', 'nun')",pos,2.3333333333333335,16.666666666666668,1.0,1.3333333333333333,0.0,12.333333333333334,0.0,4.333333333333333,64.33333333333333
"('female', 'murderess')",pos,1.0,4.666666666666667,0.0,1.0,0.0,3.6666666666666665,0.0,1.0,5.0
"('female', 'superwoman')",pos,1.0,5.5,1.0,0.0,0.0,4.5,0.0,1.0,15.0
"('female', 'adventuress')",pos,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0
"('female', 'ewe')",pos,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.25
"('female', 'dowager')",pos,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
"('female', 'mare')",pos,0.5,3.0,0.0,0.5,0.0,2.0,0.0,1.0,6.75
"('female', 'waitress')",pos,1.0,14.0,0.0,1.0,0.0,9.0,0.0,5.0,35.5
"('female', 'widow')",pos,1.3333333333333333,17.333333333333332,0.6666666666666666,0.6666666666666666,0.0,13.0,0.0,4.333333333333333,50.333333333333336
"('female', 'sister')",pos,2.0,18.0,0.6666666666666666,1.3333333333333333,0.0,13.666666666666666,0.0,4.333333333333333,52.333333333333336
"('female', 'hen')",pos,2.0,9.0,1.0,1.0,0.0,7.4,0.0,1.6,31.0
"('female', 'witch')",pos,0.0,12.0,0.0,0.0,0.0,9.0,0.0,3.0,36.666666666666664
"('female', 'princess')",pos,3.0,16.0,1.0,2.0,0.0,12.0,0.0,4.0,32.0
"('female', 'millionairess')",pos,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0
"('female', 'businesswoman')",pos,1.0,15.0,1.0,0.0,0.0,12.0,0.0,3.0,32.0
"('female', 'hostess')",pos,1.0,18.0,1.0,0.0,0.0,14.0,0.0,4.0,46.0
"('female', 'sculptress')",pos,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
"('female', 'ogress')",pos,1.0,6.0,1.0,0.0,0.0,5.0,0.0,1.0,9.0
"('female', 'landlady')",pos,1.0,15.0,1.0,0.0,0.0,13.0,0.0,2.0,30.0
"('female', 'bride')",pos,1.0,12.0,0.0,1.0,0.0,10.0,0.0,2.0,31.0
"('female', 'lioness')",pos,2.0,11.5,1.0,1.0,0.0,8.75,0.0,2.75,25.25
"('female', 'actress')",pos,1.0,16.0,1.0,0.0,0.0,12.0,0.0,4.0,33.0
"('female', 'minx')",pos,0.0,6.333333333333333,0.0,0.0,0.0,3.6666666666666665,0.0,2.6666666666666665,12.333333333333334
"('female', 'heiress')",pos,0.0,16.0,0.0,0.0,0.0,13.0,0.0,3.0,15.0
"('female', 'showgirl')",pos,0.0,13.0,0.0,0.0,0.0,9.0,0.0,4.0,19.0
"('female', 'handmaiden')",pos,1.0,6.0,0.0,1.0,0.0,4.0,0.0,2.0,4.0
"('female', 'maid')",pos,2.3333333333333335,18.0,1.0,1.3333333333333333,0.0,13.666666666666666,0.0,4.333333333333333,53.333333333333336
"('female', 'sow')",pos,3.0,5.0,1.0,2.0,0.0,3.5,0.0,1.5,24.25
"('female', 'stepdaughter')",pos,3.0,17.0,1.0,2.0,0.0,12.0,0.0,5.0,20.0
"('female', 'stepsister')",pos,3.0,14.0,1.0,2.0,0.0,11.0,0.0,3.0,19.0
"('female', 'grandmother')",pos,1.0,15.0,0.0,1.0,0.0,14.0,0.0,1.0,16.0
"('female', 'cyprian')",pos,0.6666666666666666,3.3333333333333335,0.0,0.6666666666666666,0.0,3.3333333333333335,0.0,0.0,13.333333333333334
"('female', 'cinderella')",pos,0.0,13.0,0.0,0.0,0.0,8.5,0.0,4.5,40.0
"('female', 'headmistress')",pos,0.0,13.0,0.0,0.0,0.0,12.0,0.0,1.0,24.0
"('female', 'coquette')",pos,1.0,5.666666666666667,1.0,0.0,0.0,3.6666666666666665,0.0,2.0,16.0
"('female', 'mademoiselle')",pos,1.25,15.0,0.25,1.0,0.0,13.0,0.0,2.0,31.25
"('female', 'countess')",pos,1.0,11.0,0.0,1.0,0.0,9.0,0.0,2.0,23.0
"('female', 'grandma')",pos,0.0,13.0,0.0,0.0,0.0,9.0,0.0,4.0,36.0
"('female', 'maiden')",pos,0.0,10.333333333333334,0.0,0.0,0.0,8.333333333333334,0.0,2.0,26.0
"('female', 'chairwoman')",pos,1.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,22.0
"('female', 'girlfriend')",pos,2.3333333333333335,16.0,0.6666666666666666,1.6666666666666667,0.0,11.333333333333334,0.0,4.666666666666667,58.0
"('female', 'siren')",pos,1.6,11.6,1.0,0.6,0.0,7.8,0.0,3.8,72.8
"('female', 'temptress')",pos,1.6666666666666667,9.0,1.0,0.6666666666666666,0.0,5.0,0.0,4.0,9.0
"('female', 'flapper')",pos,1.6666666666666667,8.666666666666666,1.0,0.6666666666666666,0.0,7.666666666666667,0.0,1.0,20.0
"('female', 'housemaid')",pos,3.0,11.0,1.0,2.0,0.0,10.0,0.0,1.0,14.0
"('female', 'miss')",pos,0.0,10.0,0.0,0.0,0.0,9.0,0.0,1.0,8.666666666666666
"('female', 'concubine')",pos,1.3333333333333333,12.333333333333334,0.0,1.3333333333333333,0.0,10.333333333333334,0.0,2.0,17.333333333333332
"('female', 'barmaid')",pos,1.0,13.0,0.0,1.0,0.0,10.0,0.0,3.0,20.0
"('female', 'goddaughter')",pos,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0
"('female', 'stepmother')",pos,2.0,17.0,0.0,2.0,0.0,14.0,0.0,3.0,35.0
"('female', 'wench')",pos,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,13.0
"('female', 'mommy')",pos,2.0,10.0,0.0,2.0,0.0,8.0,0.0,2.0,28.0
"('female', 'missus')",pos,0.0,4.666666666666667,0.0,0.0,0.0,4.666666666666667,0.0,0.0,5.0
"('female', 'ballerina')",pos,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0
"('female', 'masseuse')",pos,1.0,8.5,0.0,1.0,0.0,6.5,0.0,2.0,8.0
"('female', 'chit')",pos,0.75,1.0,0.0,0.75,0.0,0.25,0.0,0.75,38.75
"('female', 'empress')",pos,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
"('female', 'housewife')",pos,1.3333333333333333,14.666666666666666,0.0,1.3333333333333333,0.0,10.666666666666666,0.0,4.0,37.666666666666664
"('female', 'choirmaster')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'pioneer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'villein')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'hermit')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'tzar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'friar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'inmate')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'king')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'macho')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'sidekick')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'sculptor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'kinsman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'cofounder')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'grandpa')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'separatist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'baby')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'henchman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'godfather')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'bull')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'emperor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'driver')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'psychologist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'orthodontist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'pathologist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'womanizer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'buck')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'daddy')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'imposter')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'groom')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'guard')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'boy')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'valet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'hitchhiker')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'docent')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'dad')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'danseur')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'surveyor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'bassist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'duke')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'patriarch')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'father-in-law')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'countertenor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'boxer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'tiger')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'boar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'suitor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'uncle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'master')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'cook')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'father')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'employer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'tsar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'biologist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'sophomore')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'monk')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'gentleman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'diplomat')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'sir')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'leader')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'businessman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'godson')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'human')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'husband')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'federalist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'junior')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'fisherman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'grandfather')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'philosopher')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'peacock')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'hematologist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'stepfather')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'rooster')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'murderer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'founder')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'superman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'refugee')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'heir')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'idiot')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'adventurer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'comrade')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'homeboy')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'cockerel')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'chairman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'genius')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'masseur')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'neurobiologist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'twin')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'concierge')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'prisoner')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'ram')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'novice')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'mister')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'policeman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'scouter')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'headmaster')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'senator')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'webmaster')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'prefect')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'prince')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'newcomer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'hippy')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'pirate')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'lion')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'hijacker')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'settler')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'angler')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'fiance')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'waiter')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'lad')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'czar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'baritone')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'spokesman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'paterfamilias')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'lifeguard')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'hound')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'actor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'tenor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'steward')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'lover')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'ally')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'god')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'communist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'millionaire')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'poet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'freelancer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'liberal')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'son')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'manager')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'hero')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'socialite')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'stallion')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'brother')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'nationalist')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'trafficker')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'rover')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'scout')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'dancer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'man')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'scorer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'nephew')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'grandson')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'robert')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'bondsman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'boyfriend')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'christ')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'assistant')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'fox')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'kidnapper')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'batman')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('female', 'monastic')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('cold', 'berry')",pos,0.5,8.5,0.0,0.0,0.5,7.5,1.0,0.0,128.5
"('cold', 'freezer')",pos,2.0,8.0,1.0,0.0,1.0,7.0,1.0,0.0,146.0
"('cold', 'nose')",pos,0.25,7.75,0.25,0.0,0.0,6.0,1.75,0.0,243.5
"('cold', 'river')",pos,1.0,16.0,0.0,0.0,1.0,14.5,1.5,0.0,299.0
"('cold', 'toe')",pos,0.0,7.5,0.0,0.0,0.0,6.5,1.0,0.0,114.0
"('cold', 'ice')",pos,2.0,11.0,1.0,0.0,1.0,11.0,0.0,0.0,84.0
"('cold', 'mug')",pos,0.6666666666666666,5.666666666666667,0.6666666666666666,0.0,0.0,5.333333333333333,0.3333333333333333,0.0,172.0
"('cold', 'snowfall')",pos,2.0,16.0,1.0,0.0,1.0,13.5,2.5,0.0,270.5
"('cold', 'basement')",pos,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,284.0
"('cold', 'casserole')",pos,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,52.0
"('cold', 'vapor')",pos,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,86.0
"('cold', 'soda')",pos,0.5,11.0,0.0,0.0,0.5,10.5,0.5,0.0,127.5
"('cold', 'rock')",pos,0.5,17.75,0.25,0.0,0.25,16.75,1.0,0.0,329.5
"('cold', 'rain')",pos,1.5,17.5,1.0,0.0,0.5,15.5,2.0,0.0,349.5
"('cold', 'fireplace')",pos,0.0,8.5,0.0,0.0,0.0,7.5,1.0,0.0,139.5
"('cold', 'sky')",pos,1.5,21.5,0.5,0.0,1.0,19.5,2.0,0.0,451.5
"('cold', 'tortilla')",pos,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,58.0
"('cold', 'glass')",pos,0.0,6.666666666666667,0.0,0.0,0.0,5.666666666666667,1.0,0.0,133.33333333333334
"('cold', 'juice')",pos,0.5,5.5,0.0,0.0,0.5,5.5,0.0,0.0,97.0
"('cold', 'icicle')",pos,0.0,7.5,0.0,0.0,0.0,7.5,0.0,0.0,164.0
"('cold', 'surface')",pos,1.0,18.0,0.0,0.0,1.0,16.0,2.0,0.0,360.5
"('cold', 'cream')",pos,0.0,5.5,0.0,0.0,0.0,5.0,0.5,0.0,105.5
"('cold', 'foam')",pos,0.0,12.0,0.0,0.0,0.0,10.5,1.5,0.0,166.5
"('cold', 'lemonade')",pos,1.0,9.5,1.0,0.0,0.0,9.5,0.0,0.0,163.0
"('cold', 'kettle')",pos,0.3333333333333333,11.666666666666666,0.0,0.0,0.3333333333333333,10.666666666666666,1.0,0.0,188.66666666666666
"('cold', 'iceberg')",pos,1.0,7.5,0.0,0.0,1.0,7.5,0.0,0.0,152.5
"('cold', 'slime')",pos,1.0,12.0,0.0,0.0,1.0,10.5,1.5,0.0,214.0
"('cold', 'can')",pos,1.0,15.0,0.25,0.0,0.75,14.75,0.25,0.0,367.75
"('cold', 'toaster')",pos,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,74.5
"('cold', 'pie')",pos,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,143.0
"('cold', 'popsicle')",pos,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,59.0
"('cold', 'shoe')",pos,0.0,7.5,0.0,0.0,0.0,6.0,1.5,0.0,225.5
"('cold', 'finger')",pos,0.0,4.666666666666667,0.0,0.0,0.0,4.333333333333333,0.3333333333333333,0.0,158.0
"('cold', 'toilet')",pos,0.0,8.0,0.0,0.0,0.0,7.0,1.0,0.0,202.0
"('cold', 'soup')",pos,1.5,5.0,1.0,0.0,0.5,4.0,1.0,0.0,107.5
"('cold', 'snowdrift')",pos,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0
"('cold', 'sundae')",pos,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,46.0
"('cold', 'pavement')",pos,0.0,15.5,0.0,0.0,0.0,14.5,1.0,0.0,286.0
"('cold', 'people')",pos,0.5,15.0,0.0,0.0,0.5,13.0,2.0,0.0,396.0
"('cold', 'beer')",pos,1.0,8.0,1.0,0.0,0.0,6.5,1.5,0.0,220.0
"('cold', 'eggshell')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0
"('cold', 'coffee')",pos,0.3333333333333333,8.333333333333334,0.3333333333333333,0.0,0.0,8.333333333333334,0.0,0.0,218.0
"('cold', 'pillow')",pos,0.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,168.5
"('cold', 'vinyl')",pos,0.0,9.0,0.0,0.0,0.0,7.5,1.5,0.0,266.5
"('cold', 'curd')",pos,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,58.0
"('cold', 'mud')",pos,1.0,14.666666666666666,0.6666666666666666,0.0,0.3333333333333333,14.0,0.6666666666666666,0.0,207.33333333333334
"('cold', 'puddle')",pos,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,45.5
"('cold', 'bottle')",pos,0.3333333333333333,7.333333333333333,0.3333333333333333,0.0,0.0,7.333333333333333,0.0,0.0,259.3333333333333
"('cold', 'candle')",pos,0.6666666666666666,5.333333333333333,0.0,0.0,0.6666666666666666,5.333333333333333,0.0,0.0,187.66666666666666
"('cold', 'milk')",pos,0.5,8.5,0.5,0.0,0.0,7.5,1.0,0.0,158.0
"('cold', 'winter')",pos,2.0,13.5,1.0,0.0,1.0,12.0,1.5,0.0,243.5
"('cold', 'hair')",pos,0.0,8.666666666666666,0.0,0.0,0.0,6.666666666666667,2.0,0.0,223.0
"('cold', 'growler')",pos,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,41.5
"('cold', 'water')",pos,2.0,21.333333333333332,1.0,0.0,1.0,19.0,2.3333333333333335,0.0,399.6666666666667
"('cold', 'dogwood')",pos,0.0,4.666666666666667,0.0,0.0,0.0,4.666666666666667,0.0,0.0,84.33333333333333
"('cold', 'bathtub')",pos,1.0,10.5,1.0,0.0,0.0,9.5,1.0,0.0,186.0
